-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Point[94]: time = 9.4, pos = (9.86348, 0.000963484, -0.000295028), vel = (0.0989382, -0.000698373, 0.000213731), yaw = -0.00705725, yaw_dot = 1.34143e-06
Point[95]: time = 9.5, pos = (9.87319, 0.000894946, -0.000274053), vel = (0.0953004, -0.000672641, 0.000205853), yaw = -0.00705714, yaw_dot = 9.54164e-07
Point[96]: time = 9.6, pos = (9.88254, 0.000828903, -0.000253841), vel = (0.0918845, -0.000648486, 0.000198461), yaw = -0.00705706, yaw_dot = 5.76966e-07
Point[97]: time = 9.7, pos = (9.89157, 0.000765196, -0.000234344), vel = (0.0886904, -0.000625906, 0.000191556), yaw = -0.00705702, yaw_dot = 2.38623e-07
Point[98]: time = 9.8, pos = (9.90029, 0.000703669, -0.000215514), vel = (0.0857181, -0.000604903, 0.000185137), yaw = -0.00705701, yaw_dot = -5.90707e-08
Point[99]: time = 9.9, pos = (9.90872, 0.000644163, -0.000197301), vel = (0.0829676, -0.000585476, 0.000179205), yaw = -0.00705703, yaw_dot = -2.88365e-07
Point[100]: time = 10, pos = (9.91689, 0.000586521, -0.000179656), vel = (0.0804389, -0.000567624, 0.000173759), yaw = -0.00705707, yaw_dot = -4.39784e-07
Point[101]: time = 10.1, pos = (9.92482, 0.000530586, -0.000162533), vel = (0.078132, -0.000551349, 0.0001688), yaw = -0.00705712, yaw_dot = -5.15439e-07
Point[102]: time = 10.2, pos = (9.93252, 0.000476228, -0.000145889), vel = (0.075878, -0.000535455, 0.00016396), yaw = -0.00705717, yaw_dot = -5.41425e-07
Point[103]: time = 10.3, pos = (9.93998, 0.000423596, -0.000129772), vel = (0.0732122, -0.000516654, 0.000158226), yaw = -0.00705722, yaw_dot = -5.25516e-07
Point[104]: time = 10.4, pos = (9.94715, 0.000373, -0.000114275), vel = (0.070108, -0.000494757, 0.00015154), yaw = -0.00705727, yaw_dot = -4.73091e-07
Point[105]: time = 10.5, pos = (9.95399, 0.000324748, -9.94955e-05), vel = (0.0665651, -0.000469763, 0.000143901), yaw = -0.00705732, yaw_dot = -4.38391e-07
Point[106]: time = 10.6, pos = (9.96045, 0.000279151, -8.5527e-05), vel = (0.0625838, -0.000441672, 0.00013531), yaw = -0.00705736, yaw_dot = -4.35483e-07
Point[107]: time = 10.7, pos = (9.96649, 0.000236517, -7.24652e-05), vel = (0.0581639, -0.000410486, 0.000125768), yaw = -0.00705741, yaw_dot = -4.68384e-07
Point[108]: time = 10.8, pos = (9.97207, 0.000197157, -6.04052e-05), vel = (0.0533055, -0.000376203, 0.000115273), yaw = -0.00705746, yaw_dot = -5.70723e-07
Point[109]: time = 10.9, pos = (9.97713, 0.00016138, -4.94423e-05), vel = (0.0480086, -0.000338823, 0.000103826), yaw = -0.00705752, yaw_dot = -7.50063e-07
Point[110]: time = 11, pos = (9.98165, 0.000129495, -3.96718e-05), vel = (0.0422731, -0.000298347, 9.14267e-05), yaw = -0.00705761, yaw_dot = -1.00057e-06
Point[111]: time = 11.1, pos = (9.98557, 0.000101813, -3.11887e-05), vel = (0.0360991, -0.000254775, 7.80754e-05), yaw = -0.00705772, yaw_dot = -1.28112e-06
Point[112]: time = 11.2, pos = (9.98886, 7.86056e-05, -2.40768e-05), vel = (0.0297283, -0.000209813, 6.42957e-05), yaw = -0.00705787, yaw_dot = -1.58376e-06
Point[113]: time = 11.3, pos = (9.99154, 5.97032e-05, -1.82843e-05), vel = (0.0239454, -0.000168999, 5.17874e-05), yaw = -0.00705804, yaw_dot = -1.88866e-06
Point[114]: time = 11.4, pos = (9.99367, 4.46533e-05, -1.36726e-05), vel = (0.0188105, -0.000132759, 4.06807e-05), yaw = -0.00705824, yaw_dot = -2.07723e-06
Point[115]: time = 11.5, pos = (9.99532, 3.29988e-05, -1.01015e-05), vel = (0.0143237, -0.000101093, 3.09758e-05), yaw = -0.00705845, yaw_dot = -2.12976e-06
Point[116]: time = 11.6, pos = (9.99656, 2.42823e-05, -7.43072e-06), vel = (0.0104849, -7.40005e-05, 2.26726e-05), yaw = -0.00705866, yaw_dot = -2.03676e-06
Point[117]: time = 11.7, pos = (9.99744, 1.80463e-05, -5.52021e-06), vel = (0.00729415, -5.14814e-05, 1.57711e-05), yaw = -0.00705885, yaw_dot = -1.74966e-06
Point[118]: time = 11.8, pos = (9.99804, 1.38335e-05, -4.22977e-06), vel = (0.00475144, -3.3536e-05, 1.02714e-05), yaw = -0.007059, yaw_dot = -1.26157e-06
Point[119]: time = 11.9, pos = (9.99842, 1.11866e-05, -3.41921e-06), vel = (0.00285677, -2.01642e-05, 6.17335e-06), yaw = -0.0070591, yaw_dot = -6.44438e-07
Point[120]: time = 12, pos = (9.99863, 9.64824e-06, -2.94837e-06), vel = (0.00161015, -1.1366e-05, 3.47704e-06), yaw = -0.00705914, yaw_dot = -2.16793e-07
Point[121]: time = 12.1, pos = (9.99876, 8.76099e-06, -2.67708e-06), vel = (0.00101156, -7.14134e-06, 2.18246e-06), yaw = -0.00705915, yaw_dot = -1.64998e-08
--------------------------
-------------------------
[2025-03-29_20-42-11.405] Selected control point: (x: 6.66863, y: 0.0307674, yaw: -0.139404)
Time diff: 0.00501149
-- PID Output: Linear Velocity: 0.0947749, Angular Velocity: -0.109397
Linear Velocity Target: 0.0947749, Angular Velocity Target: -0.109397
Target Position - x: 6.668635, y: 0.030767, Target Yaw: -0.139404
Current Position - x: 6.281326, y: 0.085112, Current Yaw: -0.069402
--Distance to Target (abs): 0.391103
--Position ERROR (signed): 0.390145
--Orientation ERROR: -0.0700025
Current Linear Velocity: 0.571032
Current Angular Velocity: -0.049296
--Linear Velocity ERROR: -0.0289678
--Angular Velocity ERROR: -0.0264295
-------------------------
1743252131.401413402 Received IMU Angular Velocity - [-0.0110057, 0.0304994, -0.0492961]
1743252131.406800042 Received IMU Angular Velocity - [-0.0429636, -0.0387427, -0.0620793]
1743252131.410782145 Received IMU Angular Velocity - [-0.0429636, -0.0387427, -0.0620793]
1743252131.416620793 Received IMU Angular Velocity - [0.0710197, -0.0259596, -0.0588835]
1743252131.420864451 Received IMU Angular Velocity - [0.0710197, -0.0259596, -0.0588835]
1743252131.426662238 Received IMU Angular Velocity - [-0.0099404, 0.0102594, -0.0599488]
1743252131.430700882 Received IMU Angular Velocity - [-0.0099404, 0.0102594, -0.0599488]
Received Odometry - Position: x=6.33867, y=0.0809533, Linear Velocity: 0.618145
Current yaw: -0.0752718 (roll: -0.00575873, pitch: -0.000971509)
1743252131.436704546 Received IMU Angular Velocity - [-0.0142015, 0.0550005, -0.0471656]
1743252131.440936396 Received IMU Angular Velocity - [-0.0142015, 0.0550005, -0.0471656]
1743252131.446613997 Received IMU Angular Velocity - [-0.0110057, 0.0400868, -0.0492961]
1743252131.450832824 Received IMU Angular Velocity - [-0.0110057, 0.0400868, -0.0492961]
1743252131.456626291 Received IMU Angular Velocity - [-0.00248355, 0.0304994, -0.0556877]
1743252131.460853342 Received IMU Angular Velocity - [-0.00248355, 0.0304994, -0.0556877]
1743252131.466603003 Received IMU Angular Velocity - [0.0220175, 0.00386783, -0.061014]
1743252131.470728747 Received IMU Angular Velocity - [0.0220175, 0.00386783, -0.061014]
1743252131.476616545 Received IMU Angular Velocity - [0.0411923, -0.0163722, -0.0514266]
1743252131.480969605 Received IMU Angular Velocity - [0.0411923, -0.0163722, -0.0514266]
1743252131.486503917 Received IMU Angular Velocity - [-0.00141829, 0.0667184, -0.0823193]
1743252131.490872272 Received IMU Angular Velocity - [-0.00141829, 0.0667184, -0.0823193]
1743252131.496665036 Received IMU Angular Velocity - [-0.072791, 0.0965458, -0.0620793]
1743252131.500909557 Received IMU Angular Velocity - [-0.072791, 0.0965458, -0.0620793]
-------------------------
[2025-03-29_20-42-11.504] Selected control point: (x: 6.72912, y: 0.029139, yaw: -0.131934)
Time diff: 0.104163
-- PID Output: Linear Velocity: 0.394099, Angular Velocity: -0.0433221
Linear Velocity Target: 0.394099, Angular Velocity Target: -0.0433221
Target Position - x: 6.729120, y: 0.029139, Target Yaw: -0.131934
Current Position - x: 6.338673, y: 0.080953, Current Yaw: -0.075272
--Distance to Target (abs): 0.39387
--Position ERROR (signed): 0.393238
--Orientation ERROR: -0.0566623
Current Linear Velocity: 0.618145
Current Angular Velocity: -0.062079
--Linear Velocity ERROR: 0.52337
--Angular Velocity ERROR: 0.0473174
-------------------------
1743252131.506959939 Received IMU Angular Velocity - [-0.0216583, 0.0752406, -0.0727319]
1743252131.510824640 Received IMU Angular Velocity - [-0.0216583, 0.0752406, -0.0727319]
1743252131.516701975 Received IMU Angular Velocity - [0.035866, 0.089089, -0.0961678]
1743252131.520809671 Received IMU Angular Velocity - [0.00603857, 0.0997416, -0.0887109]
Received Odometry - Position: x=6.40306, y=0.0759214, Linear Velocity: 0.622049
Current yaw: -0.0813233 (roll: -0.0059278, pitch: 0.000886976)
1743252131.526598435 Received IMU Angular Velocity - [-0.00461408, 0.108264, -0.0855151]
1743252131.530838956 Received IMU Angular Velocity - [0.00390804, 0.127439, -0.101494]
1743252131.536653190 Received IMU Angular Velocity - [-0.00887514, 0.119982, -0.116408]
1743252131.540751351 Received IMU Angular Velocity - [-0.0387025, 0.102937, -0.107886]
1743252131.546674348 Received IMU Angular Velocity - [-0.0600078, 0.0944153, -0.0982983]
1743252131.550840025 Received IMU Angular Velocity - [-0.0259194, 0.0741753, -0.0961678]
1743252131.556619029 Received IMU Angular Velocity - [-0.0173973, 0.0912195, -0.0993635]
1743252131.560831296 Received IMU Angular Velocity - [-0.0152667, 0.101872, -0.103625]
1743252131.566946443 Received IMU Angular Velocity - [-0.00780987, 0.0795016, -0.113212]
1743252131.570818311 Received IMU Angular Velocity - [-0.0227236, 0.07311, -0.0982983]
1743252131.576617794 Received IMU Angular Velocity - [-0.0749215, 0.0784363, -0.0908414]
1743252131.580960935 Received IMU Angular Velocity - [-0.0397678, 0.0603269, -0.0993635]
1743252131.586460689 Received IMU Angular Velocity - [-0.0227236, 0.0709795, -0.113212]
1743252131.590937711 Received IMU Angular Velocity - [-0.0099404, 0.0816321, -0.110016]
1743252131.596705163 Received IMU Angular Velocity - [0.0124302, 0.0667184, -0.107886]
1743252131.600974963 Received IMU Angular Velocity - [0.00816909, 0.0432826, -0.102559]
-------------------------
[2025-03-29_20-42-11.604] Selected control point: (x: 6.79139, y: 0.0276002, yaw: -0.123797)
Time diff: 0.204161
-- PID Output: Linear Velocity: 0.387382, Angular Velocity: -0.0282845
Linear Velocity Target: 0.387382, Angular Velocity Target: -0.0282845
Target Position - x: 6.791388, y: 0.027600, Target Yaw: -0.123797
Current Position - x: 6.403057, y: 0.075921, Current Yaw: -0.081323
--Distance to Target (abs): 0.391326
--Position ERROR (signed): 0.390973
--Orientation ERROR: -0.0424734
Current Linear Velocity: 0.622049
Current Angular Velocity: -0.102559
--Linear Velocity ERROR: 0.22795
--Angular Velocity ERROR: -0.0592372
-------------------------
1743252131.607610468 Received IMU Angular Velocity - [0.00390804, 0.0134552, -0.0833846]
1743252131.610885534 Received IMU Angular Velocity - [-0.0152667, -0.0142417, -0.0876456]
1743252131.617314393 Received IMU Angular Velocity - [-0.0291152, -0.0270248, -0.092972]
1743252131.620799913 Received IMU Angular Velocity - [-0.020593, -0.0312859, -0.0855151]
1743252131.626591780 Received IMU Angular Velocity - [-0.0184625, -0.0270248, -0.0791235]
1743252131.630855373 Received IMU Angular Velocity - [-0.000353022, -0.0248943, -0.0791235]
1743252131.636850910 Received IMU Angular Velocity - [0.0262786, -0.0302206, -0.0801888]
Received Odometry - Position: x=6.45967, y=0.0718712, Linear Velocity: 0.480748
Current yaw: -0.0919344 (roll: -0.00840499, pitch: 0.0106542)
1743252131.640889874 Received IMU Angular Velocity - [0.0422576, -0.0387427, -0.0759277]
1743252131.646652686 Received IMU Angular Velocity - [0.0252133, -0.0515259, -0.0759277]
1743252131.650820060 Received IMU Angular Velocity - [-0.00780987, -0.0493954, -0.0823193]
1743252131.656670772 Received IMU Angular Velocity - [-0.00887514, -0.0270248, -0.0780583]
1743252131.660734919 Received IMU Angular Velocity - [0.0134954, 0.00280257, -0.0737972]
1743252131.666675130 Received IMU Angular Velocity - [0.0252133, 0.0123899, -0.0674056]
1743252131.670971201 Received IMU Angular Velocity - [0.0252133, 0.0113247, -0.0642098]
1743252131.676709855 Received IMU Angular Velocity - [0.0134954, 0.00706363, -0.0737972]
1743252131.683951057 Received IMU Angular Velocity - [-0.0142015, 0.00599836, -0.0663403]
1743252131.686471250 Received IMU Angular Velocity - [-0.0397678, 0.0017373, -0.0492961]
1743252131.690850037 Received IMU Angular Velocity - [-0.0227236, 0.0113247, -0.0514266]
1743252131.696720492 Received IMU Angular Velocity - [-0.0131362, 0.0219773, -0.056753]
1743252131.700745600 Received IMU Angular Velocity - [-0.00141829, 0.00812889, -0.0556877]
-------------------------
[2025-03-29_20-42-11.704] Selected control point: (x: 6.85478, y: 0.0261688, yaw: -0.115158)
Time diff: 0.304177
-- PID Output: Linear Velocity: 0.40373, Angular Velocity: -0.00397341
Linear Velocity Target: 0.40373, Angular Velocity Target: -0.00397341
Target Position - x: 6.854785, y: 0.026169, Target Yaw: -0.115158
Current Position - x: 6.459673, y: 0.071871, Current Yaw: -0.091934
--Distance to Target (abs): 0.397746
--Position ERROR (signed): 0.397639
--Orientation ERROR: -0.0232234
Current Linear Velocity: 0.480748
Current Angular Velocity: -0.055688
--Linear Velocity ERROR: 0.093366
--Angular Velocity ERROR: -0.0274032
-------------------------
1743252131.706641782 Received IMU Angular Velocity - [0.0156259, -0.0163722, -0.0492961]
1743252131.711338473 Received IMU Angular Velocity - [0.0156259, -0.0387427, -0.0514266]
1743252131.723413191 Received IMU Angular Velocity - [0.0166912, -0.0493954, -0.0546224]
1743252131.727764555 Received IMU Angular Velocity - [0.035866, -0.0451343, -0.0514266]
1743252131.727923267 Received IMU Angular Velocity - [0.0294744, -0.0248943, -0.0461003]
1743252131.730785266 Received IMU Angular Velocity - [0.0220175, -0.023829, -0.0418393]
1743252131.736620203 Received IMU Angular Velocity - [0.0134954, -0.0323512, -0.0375782]
1743252131.740817559 Received IMU Angular Velocity - [0.019887, -0.0408733, -0.0290561]
1743252131.746521047 Received IMU Angular Velocity - [0.0145607, -0.0366122, -0.0215992]
1743252131.750859291 Received IMU Angular Velocity - [0.00177751, -0.0227638, -0.0226645]
1743252131.756569435 Received IMU Angular Velocity - [-0.00567934, -0.0131764, -0.0237298]
1743252131.760862402 Received IMU Angular Velocity - [-0.0184625, 0.00280257, -0.0311866]
Received Odometry - Position: x=6.50307, y=0.0673834, Linear Velocity: 0.431816
Current yaw: -0.100194 (roll: -0.00841702, pitch: 0.00945609)
1743252131.766653629 Received IMU Angular Velocity - [-0.0142015, 0.00706363, -0.0279908]
1743252131.770827626 Received IMU Angular Velocity - [-0.00248355, 0.0049331, -0.0301214]
1743252131.776589895 Received IMU Angular Velocity - [-0.00354881, 0.00812889, -0.0365129]
1743252131.780974921 Received IMU Angular Velocity - [-0.00674461, 0.0102594, -0.0343824]
1743252131.786683913 Received IMU Angular Velocity - [-0.00141829, 0.0102594, -0.0269256]
1743252131.790775162 Received IMU Angular Velocity - [-0.00567934, 0.0209121, -0.0258603]
1743252131.796577780 Received IMU Angular Velocity - [-0.0227236, 0.0155857, -0.0269256]
1743252131.801507323 Received IMU Angular Velocity - [-0.0333762, 0.0049331, -0.024795]
-------------------------
[2025-03-29_20-42-11.804] Selected control point: (x: 6.91913, y: 0.0248488, yaw: -0.101878)
Time diff: 0.404175
-- PID Output: Linear Velocity: 0.438704, Angular Velocity: 0.0198545
Linear Velocity Target: 0.438704, Angular Velocity Target: 0.0198545
Target Position - x: 6.919131, y: 0.024849, Target Yaw: -0.101878
Current Position - x: 6.503073, y: 0.067383, Current Yaw: -0.100194
--Distance to Target (abs): 0.418226
--Position ERROR (signed): 0.418226
--Orientation ERROR: -0.00168448
Current Linear Velocity: 0.431816
Current Angular Velocity: -0.024795
--Linear Velocity ERROR: 0.0280865
--Angular Velocity ERROR: -0.0208216
-------------------------
1743252131.806626617 Received IMU Angular Velocity - [-0.032311, 0.000672041, -0.0194687]
1743252131.810870242 Received IMU Angular Velocity - [0.00390804, -0.0110459, -0.020534]
1743252131.816989837 Received IMU Angular Velocity - [0.0316049, -0.0110459, -0.0184034]
1743252131.820755054 Received IMU Angular Velocity - [0.0284091, 0.00386783, -0.00668553]
[2025-03-29_20-42-11.825] Received Bspline message - pos_pts size: 13, yaw_pts size: 41, order=3
----- Control Points -----
Point[0]: time = 0, pos = (6.93109, 0.0246477, -0.00237794), vel = (0.593993, -0.0135692, -0.00323089), yaw = -0.0106543, yaw_dot = 0
Point[1]: time = 0.1, pos = (6.99073, 0.023369, -0.00270122), vel = (0.59851, -0.0120268, -0.00322762), yaw = -0.010643, yaw_dot = 0.000339584
Point[2]: time = 0.2, pos = (7.05074, 0.0222381, -0.00302201), vel = (0.60143, -0.0106136, -0.00318097), yaw = -0.0105637, yaw_dot = 0.00135834
Point[3]: time = 0.3, pos = (7.11097, 0.021242, -0.00333597), vel = (0.602752, -0.0093294, -0.00309094), yaw = -0.0103487, yaw_dot = 0.0030557
Point[4]: time = 0.4, pos = (7.17124, 0.0203679, -0.00363876), vel = (0.602476, -0.0081743, -0.00295754), yaw = -0.00995423, yaw_dot = 0.0047221
Point[5]: time = 0.5, pos = (7.23141, 0.0196028, -0.00392603), vel = (0.600604, -0.00714828, -0.00278075), yaw = -0.00942641, yaw_dot = 0.0057235
Point[6]: time = 0.6, pos = (7.29131, 0.0189339, -0.00419346), vel = (0.597133, -0.00625134, -0.00256059), yaw = -0.00883169, yaw_dot = 0.00606032
Point[7]: time = 0.7, pos = (7.35078, 0.0183483, -0.0044367), vel = (0.592066, -0.00548347, -0.00229705), yaw = -0.00823164, yaw_dot = 0.00587167
Point[8]: time = 0.8, pos = (7.40967, 0.0178329, -0.00465142), vel = (0.585401, -0.00484468, -0.00199013), yaw = -0.00767116, yaw_dot = 0.0052691
Point[9]: time = 0.9, pos = (7.46781, 0.017375, -0.00483328), vel = (0.577139, -0.00433496, -0.00163983), yaw = -0.00719162, yaw_dot = 0.00425438
Point[10]: time = 1, pos = (7.52504, 0.0169616, -0.00497794), vel = (0.567279, -0.00395433, -0.00124615), yaw = -0.00682425, yaw_dot = 0.00310348
Point[11]: time = 1.1, pos = (7.58121, 0.0165799, -0.00508107), vel = (0.555822, -0.00370276, -0.000809095), yaw = -0.00656882, yaw_dot = 0.00201552
Point[12]: time = 1.2, pos = (7.63617, 0.0162177, -0.00513905), vel = (0.54344, -0.00354655, -0.000356949), yaw = -0.00641904, yaw_dot = 0.000991611
Point[13]: time = 1.3, pos = (7.68992, 0.01587, -0.00515412), vel = (0.531639, -0.00341031, 4.70768e-05), yaw = -0.00636478, yaw_dot = 0.00013177
Point[14]: time = 1.4, pos = (7.74252, 0.015535, -0.00513131), vel = (0.520473, -0.00329125, 0.000400639), yaw = -0.00638505, yaw_dot = -0.000498878
Point[15]: time = 1.5, pos = (7.79404, 0.0152111, -0.00507568), vel = (0.509943, -0.00318936, 0.000703737), yaw = -0.00645692, yaw_dot = -0.000901137
Point[16]: time = 1.6, pos = (7.84453, 0.0148966, -0.00499225), vel = (0.500049, -0.00310466, 0.000956371), yaw = -0.00655942, yaw_dot = -0.0011236
Point[17]: time = 1.7, pos = (7.89407, 0.0145896, -0.00488608), vel = (0.49079, -0.00303714, 0.00115854), yaw = -0.0066766, yaw_dot = -0.00119487
Point[18]: time = 1.8, pos = (7.94271, 0.0142886, -0.00476222), vel = (0.482167, -0.0029868, 0.00131025), yaw = -0.00679336, yaw_dot = -0.00111671
Point[19]: time = 1.9, pos = (7.99052, 0.0139917, -0.00462572), vel = (0.474179, -0.00295363, 0.00141149), yaw = -0.00689776, yaw_dot = -0.00096583
Point[20]: time = 2, pos = (8.03757, 0.0136973, -0.00448161), vel = (0.466827, -0.00293765, 0.00146227), yaw = -0.00698547, yaw_dot = -0.000783098
Point[21]: time = 2.1, pos = (8.08391, 0.0134036, -0.00433495), vel = (0.460111, -0.00293884, 0.00146258), yaw = -0.00705332, yaw_dot = -0.000569738
Point[22]: time = 2.2, pos = (8.12961, 0.0131089, -0.00419077), vel = (0.454031, -0.00295721, 0.00141243), yaw = -0.00709985, yaw_dot = -0.000365687
Point[23]: time = 2.3, pos = (8.17473, 0.0128117, -0.00405398), vel = (0.448479, -0.00298875, 0.00132076), yaw = -0.00712741, yaw_dot = -0.000190241
Point[24]: time = 2.4, pos = (8.2193, 0.0125115, -0.00392644), vel = (0.442937, -0.00301383, 0.00123132), yaw = -0.00713886, yaw_dot = -4.3534e-05
Point[25]: time = 2.5, pos = (8.26332, 0.0122092, -0.00380744), vel = (0.437335, -0.00302982, 0.00114994), yaw = -0.0071372, yaw_dot = 7.09793e-05
Point[26]: time = 2.6, pos = (8.30677, 0.0119058, -0.00369618), vel = (0.431672, -0.00303672, 0.00107664), yaw = -0.00712578, yaw_dot = 0.000151786
Point[27]: time = 2.7, pos = (8.34965, 0.0116022, -0.00359185), vel = (0.425949, -0.00303454, 0.00101141), yaw = -0.00710797, yaw_dot = 0.000199392
Point[28]: time = 2.8, pos = (8.39196, 0.0112992, -0.00349363), vel = (0.420166, -0.00302327, 0.000954246), yaw = -0.00708663, yaw_dot = 0.000224285
Point[29]: time = 2.9, pos = (8.43368, 0.0109978, -0.00340073), vel = (0.414322, -0.00300292, 0.000905154), yaw = -0.00706373, yaw_dot = 0.000230634
Point[30]: time = 3, pos = (8.47482, 0.0106989, -0.00331233), vel = (0.408418, -0.00297348, 0.000864134), yaw = -0.00704111, yaw_dot = 0.000218974
Point[31]: time = 3.1, pos = (8.51536, 0.0104034, -0.00322763), vel = (0.402453, -0.00293495, 0.000831184), yaw = -0.0070202, yaw_dot = 0.000198455
Point[32]: time = 3.2, pos = (8.55531, 0.0101122, -0.00314583), vel = (0.396428, -0.00288734, 0.000806305), yaw = -0.00700161, yaw_dot = 0.000172374
Point[33]: time = 3.3, pos = (8.59465, 0.00982625, -0.0030661), vel = (0.390343, -0.00283064, 0.000789497), yaw = -0.0069859, yaw_dot = 0.000141062
Point[34]: time = 3.4, pos = (8.63337, 0.00954639, -0.00298766), vel = (0.3842, -0.00276515, 0.000780568), yaw = -0.0069734, yaw_dot = 0.000109265
Point[35]: time = 3.5, pos = (8.67149, 0.00927321, -0.00290993), vel = (0.378095, -0.00269916, 0.000774088), yaw = -0.00696401, yaw_dot = 7.85324e-05
Point[36]: time = 3.6, pos = (8.709, 0.00900645, -0.00283284), vel = (0.372071, -0.00263646, 0.000767572), yaw = -0.00695765, yaw_dot = 4.90227e-05
Point[37]: time = 3.7, pos = (8.74591, 0.00874581, -0.00275641), vel = (0.366127, -0.00257705, 0.00076102), yaw = -0.0069541, yaw_dot = 2.26683e-05
Point[38]: time = 3.8, pos = (8.78222, 0.00849093, -0.00268064), vel = (0.360263, -0.00252093, 0.000754432), yaw = -0.00695299, yaw_dot = 4.10716e-08
Point[39]: time = 3.9, pos = (8.81796, 0.00824151, -0.00260553), vel = (0.35448, -0.0024681, 0.000747809), yaw = -0.00695397, yaw_dot = -1.88236e-05
Point[40]: time = 4, pos = (8.85312, 0.0079972, -0.00253108), vel = (0.348778, -0.00241857, 0.000741151), yaw = -0.00695662, yaw_dot = -3.35511e-05
Point[41]: time = 4.1, pos = (8.88772, 0.00775769, -0.0024573), vel = (0.343156, -0.00237233, 0.000734456), yaw = -0.00696053, yaw_dot = -4.40415e-05
Point[42]: time = 4.2, pos = (8.92176, 0.00752263, -0.00238419), vel = (0.337614, -0.00232938, 0.000727726), yaw = -0.00696529, yaw_dot = -5.03701e-05
Point[43]: time = 4.3, pos = (8.95524, 0.0072917, -0.00231175), vel = (0.332153, -0.00228972, 0.00072096), yaw = -0.0069705, yaw_dot = -5.32299e-05
Point[44]: time = 4.4, pos = (8.98819, 0.00706457, -0.00224), vel = (0.326773, -0.00225335, 0.000714158), yaw = -0.00697582, yaw_dot = -5.27881e-05
Point[45]: time = 4.5, pos = (9.0206, 0.00684092, -0.00216892), vel = (0.321473, -0.00222028, 0.000707321), yaw = -0.00698095, yaw_dot = -4.92167e-05
Point[46]: time = 4.6, pos = (9.05249, 0.00662046, -0.00209854), vel = (0.31621, -0.00218893, 0.000700162), yaw = -0.00698561, yaw_dot = -4.38982e-05
Point[47]: time = 4.7, pos = (9.08384, 0.00640316, -0.00202892), vel = (0.310918, -0.00215688, 0.000692236), yaw = -0.00698968, yaw_dot = -3.71331e-05
Point[48]: time = 4.8, pos = (9.11467, 0.0061891, -0.00196012), vel = (0.305595, -0.00212408, 0.000683538), yaw = -0.00699299, yaw_dot = -2.91056e-05
Point[49]: time = 4.9, pos = (9.14496, 0.00597837, -0.00189224), vel = (0.300242, -0.00209055, 0.000674068), yaw = -0.0069955, yaw_dot = -2.11222e-05
Point[50]: time = 5, pos = (9.17472, 0.00577102, -0.00182533), vel = (0.294858, -0.00205629, 0.000663826), yaw = -0.00699723, yaw_dot = -1.34378e-05
Point[51]: time = 5.1, pos = (9.20393, 0.00556713, -0.0017595), vel = (0.289444, -0.00202128, 0.000652812), yaw = -0.0069982, yaw_dot = -6.15478e-06
Point[52]: time = 5.2, pos = (9.2326, 0.00536679, -0.0016948), vel = (0.284, -0.00198554, 0.000641025), yaw = -0.0069985, yaw_dot = 8.31421e-08
Point[53]: time = 5.3, pos = (9.26073, 0.00517005, -0.00163132), vel = (0.278525, -0.00194906, 0.000628467), yaw = -0.00699822, yaw_dot = 5.1635e-06
Point[54]: time = 5.4, pos = (9.28831, 0.004977, -0.00156913), vel = (0.27302, -0.00191185, 0.000615136), yaw = -0.0069975, yaw_dot = 9.09171e-06
Point[55]: time = 5.5, pos = (9.31533, 0.00478771, -0.00150831), vel = (0.267484, -0.00187389, 0.000601033), yaw = -0.00699644, yaw_dot = 1.18981e-05
Point[56]: time = 5.6, pos = (9.3418, 0.00460225, -0.00144895), vel = (0.261918, -0.0018352, 0.000586159), yaw = -0.00699516, yaw_dot = 1.35874e-05
Point[57]: time = 5.7, pos = (9.36772, 0.00442069, -0.00139111), vel = (0.256331, -0.00179592, 0.000570699), yaw = -0.00699376, yaw_dot = 1.42323e-05
Point[58]: time = 5.8, pos = (9.39307, 0.00424305, -0.00133479), vel = (0.250775, -0.00175678, 0.000555596), yaw = -0.00699234, yaw_dot = 1.41977e-05
Point[59]: time = 5.9, pos = (9.41787, 0.00406932, -0.00127997), vel = (0.245256, -0.00171788, 0.000540979), yaw = -0.00699094, yaw_dot = 1.3534e-05
Point[60]: time = 6, pos = (9.44212, 0.00389947, -0.00122658), vel = (0.239774, -0.00167922, 0.00052685), yaw = -0.00698965, yaw_dot = 1.23142e-05
Point[61]: time = 6.1, pos = (9.46583, 0.00373347, -0.00117458), vel = (0.234329, -0.00164081, 0.000513206), yaw = -0.00698849, yaw_dot = 1.08685e-05
Point[62]: time = 6.2, pos = (9.48899, 0.0035713, -0.00112393), vel = (0.228921, -0.00160264, 0.000500049), yaw = -0.00698748, yaw_dot = 9.23686e-06
Point[63]: time = 6.3, pos = (9.51161, 0.00341294, -0.00107456), vel = (0.22355, -0.0015647, 0.000487379), yaw = -0.00698665, yaw_dot = 7.45776e-06
Point[64]: time = 6.4, pos = (9.5337, 0.00325835, -0.00102643), vel = (0.218216, -0.00152701, 0.000475195), yaw = -0.00698599, yaw_dot = 5.68732e-06
Point[65]: time = 6.5, pos = (9.55526, 0.00310752, -0.000979503), vel = (0.21292, -0.00148957, 0.000463498), yaw = -0.00698551, yaw_dot = 3.94217e-06
