-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744634072.623825239 Received IMU Angular Velocity - [-0.00354881, 0.0017373, 0.00290185]
1744634072.629762432 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00183658]
1744634072.633951995 Received IMU Angular Velocity - [0.0102996, 0.00280257, 0.00290185]
1744634072.639629072 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00183658]
1744634072.644013665 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.000771319]
1744634072.649698934 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00290185]
1744634072.653811796 Received IMU Angular Velocity - [-0.00248355, -0.00252375, 0.00396711]
1744634072.659661697 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00183658]
1744634072.663917273 Received IMU Angular Velocity - [0.0102996, 0.00599836, 0.00183658]
1744634072.669501522 Received IMU Angular Velocity - [0.000712243, 0.0017373, 0.000771319]
1744634072.673794920 Received IMU Angular Velocity - [0.00816909, -0.00678481, 0.00183658]
-------------------------
[2025-04-14_20-34-32.679] No B-spline trajectory received.
-------------------------
1744634072.679620982 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00503238]
1744634072.684023175 Received IMU Angular Velocity - [0.00284277, -0.00785008, 0.00396711]
1744634072.689516293 Received IMU Angular Velocity - [-0.00248355, -0.00145849, 0.00290185]
1744634072.693872920 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00183658]
Received Odometry - Position: x=0.128787, y=0.0623196, Linear Velocity: 0.00495886
Current yaw: 0.00216253 (roll: -0.0122842, pitch: -0.00411158)
1744634072.699754243 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.00290185]
1744634072.703977308 Received IMU Angular Velocity - [0.00284277, -0.000393224, 0.000771319]
1744634072.709408605 Received IMU Angular Velocity - [0.0124302, -0.00678481, 0.00290185]
1744634072.713872875 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00503238]
1744634072.719679642 Received IMU Angular Velocity - [0.00177751, -0.00678481, 0.00183658]
1744634072.723760986 Received IMU Angular Velocity - [0.00816909, 0.000672041, 0.00396711]
1744634072.729684803 Received IMU Angular Velocity - [0.00177751, 0.00386783, 0.00396711]
1744634072.733771683 Received IMU Angular Velocity - [0.00284277, 0.00280257, -0.000293946]
1744634072.739795175 Received IMU Angular Velocity - [0.0102996, -0.00252375, 0.000771319]
1744634072.744086013 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00503238]
1744634072.749472608 Received IMU Angular Velocity - [-0.00141829, -0.00678481, 0.00290185]
1744634072.753823251 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00183658]
1744634072.759628354 Received IMU Angular Velocity - [0.000712243, 0.00386783, 0.00396711]
1744634072.763948759 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00183658]
1744634072.769658058 Received IMU Angular Velocity - [0.0113649, 0.00280257, 0.00290185]
1744634072.773895651 Received IMU Angular Velocity - [0.0124302, -0.00465428, 0.00716291]
-------------------------
[2025-04-14_20-34-32.779] No B-spline trajectory received.
-------------------------
1744634072.779667155 Received IMU Angular Velocity - [0.0049733, -0.0110459, 0.00396711]
1744634072.783748851 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.00183658]
1744634072.789647902 Received IMU Angular Velocity - [0.0049733, -0.00252375, 0.00503238]
1744634072.793983794 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00396711]
1744634072.799735683 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.000771319]
1744634072.804000186 Received IMU Angular Velocity - [0.0145607, -0.000393224, 0.00290185]
1744634072.809527094 Received IMU Angular Velocity - [0.0102996, -0.00678481, 0.00290185]
1744634072.814019779 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00183658]
Received Odometry - Position: x=0.129895, y=0.0620483, Linear Velocity: 0.00677214
Current yaw: 0.0021681 (roll: -0.012643, pitch: -0.00435978)
1744634072.819630811 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00290185]
1744634072.823746009 Received IMU Angular Velocity - [-0.000353022, 0.000672041, 0.00396711]
1744634072.829648964 Received IMU Angular Velocity - [0.00284277, 0.00386783, -0.000293946]
1744634072.833924219 Received IMU Angular Velocity - [0.0113649, 0.00280257, 0.00183658]
1744634072.839627374 Received IMU Angular Velocity - [0.00710383, -0.00145849, 0.00183658]
1744634072.843976802 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00183658]
1744634072.849709332 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00396711]
1744634072.853825906 Received IMU Angular Velocity - [-0.000353022, -0.00465428, 0.00503238]
1744634072.859799769 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00290185]
1744634072.863815580 Received IMU Angular Velocity - [0.0124302, 0.00599836, 0.00183658]
1744634072.869607948 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00183658]
1744634072.873900866 Received IMU Angular Velocity - [0.0049733, -0.00465428, 0.00183658]
-------------------------
[2025-04-14_20-34-32.879] No B-spline trajectory received.
-------------------------
1744634072.879630548 Received IMU Angular Velocity - [0.0113649, -0.0099806, -0.000293946]
1744634072.883853838 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00396711]
1744634072.889664956 Received IMU Angular Velocity - [-0.00248355, -0.00358902, 0.00290185]
1744634072.893848151 Received IMU Angular Velocity - [-0.00141829, 0.00386783, -0.000293946]
Received Odometry - Position: x=0.129821, y=0.059332, Linear Velocity: 0.0048654
Current yaw: 0.0025342 (roll: -0.0124261, pitch: -0.00500827)
1744634072.899658022 Received IMU Angular Velocity - [0.00816909, 0.0049331, 0.000771319]
1744634072.907479126 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00503238]
1744634072.909653072 Received IMU Angular Velocity - [0.00923436, -0.00571955, 0.00396711]
1744634072.913877897 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00396711]
1744634072.919726262 Received IMU Angular Velocity - [0.00177751, -0.00891534, 0.00290185]
1744634072.923717274 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00183658]
1744634072.930450045 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.00290185]
1744634072.933840638 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00396711]
1744634072.939608782 Received IMU Angular Velocity - [0.00923436, -0.00145849, 0.00183658]
1744634072.943988320 Received IMU Angular Velocity - [0.0156259, -0.00678481, 0.00609764]
1744634072.949641846 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00609764]
1744634072.953961643 Received IMU Angular Velocity - [-0.00354881, -0.00358902, 0.00183658]
1744634072.959636288 Received IMU Angular Velocity - [0.00710383, 0.00386783, 0.00183658]
1744634072.963758398 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00183658]
1744634072.969633994 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00183658]
1744634072.973954911 Received IMU Angular Velocity - [0.0124302, -0.00571955, 0.00396711]
-------------------------
[2025-04-14_20-34-32.979] No B-spline trajectory received.
-------------------------
1744634072.982025379 Received IMU Angular Velocity - [0.00923436, -0.0121111, 0.00396711]
1744634072.983830990 Received IMU Angular Velocity - [0.0049733, -0.0110459, 0.00290185]
1744634072.989424295 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00290185]
1744634072.993858006 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00503238]
1744634072.999635174 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.00183658]
1744634073.003912797 Received IMU Angular Velocity - [0.0102996, 0.0017373, 0.00396711]
1744634073.009770761 Received IMU Angular Velocity - [0.00923436, -0.00465428, 0.000771319]
1744634073.015620470 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00290185]
1744634073.021324842 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00396711]
1744634073.023836340 Received IMU Angular Velocity - [0.00816909, -0.00252375, 0.00609764]
1744634073.029668737 Received IMU Angular Velocity - [-0.00354881, 0.00386783, 0.000771319]
1744634073.033690724 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.000771319]
Received Odometry - Position: x=0.126091, y=0.0585927, Linear Velocity: -0.00492778
Current yaw: 0.00215939 (roll: -0.012672, pitch: -0.00428294)
1744634073.039639340 Received IMU Angular Velocity - [0.0124302, -0.000393224, 0.00183658]
1744634073.044079163 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00290185]
1744634073.049629110 Received IMU Angular Velocity - [0.00177751, -0.0099806, -0.000293946]
1744634073.053989737 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.00396711]
1744634073.059457128 Received IMU Angular Velocity - [-0.000353022, 0.000672041, 0.00396711]
1744634073.064725680 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00290185]
1744634073.071686217 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.000771319]
1744634073.073776230 Received IMU Angular Velocity - [0.0049733, -0.000393224, 0.000771319]
-------------------------
[2025-04-14_20-34-33.079] No B-spline trajectory received.
-------------------------
1744634073.079628371 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00290185]
1744634073.090574256 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00396711]
1744634073.090669611 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.00503238]
1744634073.093820439 Received IMU Angular Velocity - [-0.00461408, 0.0017373, 0.00396711]
Received Odometry - Position: x=0.12389, y=0.0582491, Linear Velocity: -0.00895838
Current yaw: 0.00213986 (roll: -0.0126474, pitch: -0.00482578)
1744634073.100528252 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.000771319]
1744634073.103733157 Received IMU Angular Velocity - [0.0124302, 0.00280257, 0.00396711]
1744634073.109497782 Received IMU Angular Velocity - [0.0049733, -0.00358902, 0.00290185]
1744634073.113864392 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.000771319]
1744634073.119636537 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.00290185]
1744634073.123901552 Received IMU Angular Velocity - [-0.00141829, -0.00252375, 0.00290185]
1744634073.129605092 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00183658]
1744634073.133812926 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.00609764]
1744634073.139591758 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00503238]
1744634073.144305232 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00183658]
1744634073.149648949 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00396711]
1744634073.153787186 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00716291]
1744634073.159601888 Received IMU Angular Velocity - [-0.00248355, 0.000672041, 0.00290185]
1744634073.164189960 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00183658]
1744634073.170725269 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.000771319]
1744634073.173739687 Received IMU Angular Velocity - [0.00710383, -0.00145849, 0.00396711]
-------------------------
[2025-04-14_20-34-33.179] No B-spline trajectory received.
-------------------------
1744634073.179689583 Received IMU Angular Velocity - [0.0134954, -0.00891534, 0.00183658]
1744634073.183861419 Received IMU Angular Velocity - [0.0049733, -0.0110459, 0.00183658]
Received Odometry - Position: x=0.125761, y=0.0601387, Linear Velocity: -0.00206631
Current yaw: 0.00213284 (roll: -0.0124427, pitch: -0.00426935)
1744634073.196440827 Received IMU Angular Velocity - [-0.00248355, -0.00571955, 0.00183658]
1744634073.196548054 Received IMU Angular Velocity - [0.00177751, 0.000672041, 0.00290185]
1744634073.199695778 Received IMU Angular Velocity - [0.00710383, 0.00386783, 0.00183658]
1744634073.203908028 Received IMU Angular Velocity - [0.000712243, 0.00386783, 0.00290185]
1744634073.209627503 Received IMU Angular Velocity - [0.00284277, -0.00252375, 0.000771319]
1744634073.213749325 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00290185]
1744634073.219686581 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00503238]
1744634073.223859729 Received IMU Angular Velocity - [0.00603857, -0.00465428, 0.00396711]
1744634073.229575012 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00396711]
1744634073.233964246 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00290185]
1744634073.239625643 Received IMU Angular Velocity - [0.0124302, 0.0017373, 0.00183658]
1744634073.243820358 Received IMU Angular Velocity - [0.0102996, -0.00571955, 0.00396711]
1744634073.249638740 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00290185]
1744634073.253820815 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00290185]
1744634073.259641790 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00290185]
1744634073.263820985 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.00503238]
1744634073.271221341 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00290185]
1744634073.273761445 Received IMU Angular Velocity - [0.0124302, -0.00145849, 0.00396711]
-------------------------
[2025-04-14_20-34-33.279] No B-spline trajectory received.
-------------------------
1744634073.279590099 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.000771319]
1744634073.283804557 Received IMU Angular Velocity - [0.00390804, -0.0121111, 0.000771319]
1744634073.289482178 Received IMU Angular Velocity - [0.00816909, -0.00678481, 0.00290185]
1744634073.294273824 Received IMU Angular Velocity - [0.0049733, 0.000672041, 0.00609764]
1744634073.299607141 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.000771319]
1744634073.305603371 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.000771319]
Received Odometry - Position: x=0.126537, y=0.0609991, Linear Velocity: 0.000385275
Current yaw: 0.00247654 (roll: -0.0126056, pitch: -0.00441449)
1744634073.309586416 Received IMU Angular Velocity - [0.00923436, -0.00252375, 0.00183658]
1744634073.314516456 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00290185]
1744634073.319763921 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00290185]
1744634073.323773172 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00290185]
1744634073.329606594 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00396711]
1744634073.333810428 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00396711]
1744634073.340961676 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.000771319]
1744634073.343889250 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.000771319]
1744634073.349565175 Received IMU Angular Velocity - [0.0124302, -0.00678481, 0.00503238]
1744634073.353838766 Received IMU Angular Velocity - [0.0124302, -0.00678481, 0.00503238]
1744634073.359619294 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00396711]
1744634073.363979569 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00396711]
1744634073.369604008 Received IMU Angular Velocity - [0.0049733, 0.000672041, 0.00396711]
1744634073.373755813 Received IMU Angular Velocity - [0.0049733, 0.000672041, 0.00396711]
-------------------------
[2025-04-14_20-34-33.379] No B-spline trajectory received.
-------------------------
1744634073.379661967 Received IMU Angular Velocity - [0.0113649, -0.0110459, 0.00183658]
1744634073.384389713 Received IMU Angular Velocity - [0.0113649, -0.0110459, 0.00183658]
Received Odometry - Position: x=0.124954, y=0.0609965, Linear Velocity: -0.0036844
Current yaw: 0.00262687 (roll: -0.0126001, pitch: -0.0042791)
1744634073.389628634 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00183658]
1744634073.393700155 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00183658]
1744634073.399586022 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00290185]
1744634073.403948376 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00290185]
1744634073.409721449 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00290185]
1744634073.413832999 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00290185]
1744634073.419650870 Received IMU Angular Velocity - [-0.000353022, -0.00678481, 0.00290185]
1744634073.423819249 Received IMU Angular Velocity - [-0.000353022, -0.00678481, 0.00290185]
1744634073.429607873 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00503238]
1744634073.433862777 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00503238]
1744634073.439718181 Received IMU Angular Velocity - [0.0124302, -0.00145849, -0.000293946]
1744634073.444001020 Received IMU Angular Velocity - [0.0102996, -0.00571955, 0.00503238]
1744634073.449438940 Received IMU Angular Velocity - [0.00177751, -0.00785008, 0.00396711]
1744634073.453747857 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00183658]
1744634073.459691578 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.00609764]
1744634073.463782745 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00396711]
1744634073.469717730 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.00396711]
1744634073.473854687 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.000771319]
-------------------------
[2025-04-14_20-34-33.479] No B-spline trajectory received.
-------------------------
1744634073.479610257 Received IMU Angular Velocity - [0.00603857, -0.0110459, 0.000771319]
1744634073.483806539 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00290185]
1744634073.489602011 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00396711]
1744634073.493819604 Received IMU Angular Velocity - [-0.00141829, 0.00386783, 0.00396711]
1744634073.499596516 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.000771319]
1744634073.503785087 Received IMU Angular Velocity - [0.0156259, 0.000672041, 0.00290185]
1744634073.509665835 Received IMU Angular Velocity - [0.00816909, -0.00571955, 0.00609764]
1744634073.513876357 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.000771319]
Received Odometry - Position: x=0.12625, y=0.0582043, Linear Velocity: -0.000314346
Current yaw: 0.00224947 (roll: -0.012562, pitch: -0.00434837)
1744634073.519643317 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00183658]
1744634073.523710006 Received IMU Angular Velocity - [-0.00141829, -0.00145849, 0.00396711]
1744634073.529929585 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00396711]
1744634073.534280069 Received IMU Angular Velocity - [0.00923436, 0.0049331, 0.00183658]
1744634073.539622025 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00183658]
1744634073.543868545 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00396711]
1744634073.549586420 Received IMU Angular Velocity - [0.0124302, -0.0099806, 0.00396711]
1744634073.553789871 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00396711]
1744634073.559606845 Received IMU Angular Velocity - [-0.000353022, 0.0017373, 0.00290185]
1744634073.563711100 Received IMU Angular Velocity - [0.00816909, 0.0049331, 0.00183658]
1744634073.569605287 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00183658]
1744634073.573919644 Received IMU Angular Velocity - [0.0102996, -0.00465428, 0.00183658]
-------------------------
[2025-04-14_20-34-33.579] No B-spline trajectory received.
-------------------------
1744634073.579674573 Received IMU Angular Velocity - [0.0124302, -0.0099806, 0.00290185]
1744634073.583772748 Received IMU Angular Velocity - [0.00390804, -0.0110459, 0.00396711]
1744634073.589972776 Received IMU Angular Velocity - [-0.00354881, -0.00358902, 0.00183658]
1744634073.593857938 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00290185]
1744634073.599579556 Received IMU Angular Velocity - [0.00816909, 0.00599836, 0.00290185]
1744634073.603959190 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00290185]
1744634073.609640683 Received IMU Angular Velocity - [0.00816909, -0.00571955, 0.000771319]
1744634073.619569528 Received IMU Angular Velocity - [0.0134954, -0.0110459, 0.00290185]
1744634073.619650548 Received IMU Angular Velocity - [0.000712243, -0.00891534, 0.00183658]
Received Odometry - Position: x=0.126268, y=0.0602027, Linear Velocity: -0.000156
Current yaw: 0.00258608 (roll: -0.0126584, pitch: -0.00460766)
1744634073.623669911 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.00183658]
1744634073.629602176 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00183658]
1744634073.633699679 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00183658]
1744634073.639626088 Received IMU Angular Velocity - [0.00816909, -0.000393224, -0.00135921]
1744634073.644076759 Received IMU Angular Velocity - [0.00816909, -0.00678481, 0.00183658]
1744634073.649450906 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00290185]
1744634073.653859755 Received IMU Angular Velocity - [0.000712243, -0.00465428, 0.00183658]
1744634073.659592509 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.00183658]
1744634073.664150214 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00396711]
1744634073.669396336 Received IMU Angular Velocity - [0.0049733, 0.00386783, -0.00135921]
1744634073.673798785 Received IMU Angular Velocity - [0.0113649, -0.00465428, 0.00290185]
-------------------------
[2025-04-14_20-34-33.679] No B-spline trajectory received.
-------------------------
1744634073.679597552 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00396711]
1744634073.683867815 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00183658]
1744634073.689603577 Received IMU Angular Velocity - [0.00284277, -0.00358902, 0.00183658]
1744634073.693881232 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00290185]
1744634073.699451370 Received IMU Angular Velocity - [0.00284277, 0.00599836, -0.000293946]
1744634073.703795357 Received IMU Angular Velocity - [0.0124302, 0.00280257, 0.00290185]
1744634073.709372759 Received IMU Angular Velocity - [0.0102996, -0.00358902, 0.00503238]
Received Odometry - Position: x=0.127644, y=0.0565619, Linear Velocity: 0.002487
Current yaw: 0.00226517 (roll: -0.012434, pitch: -0.00396961)
1744634073.713828357 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00503238]
1744634073.719565527 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00183658]
1744634073.723839918 Received IMU Angular Velocity - [0.00284277, -0.00252375, 0.00396711]
1744634073.729584192 Received IMU Angular Velocity - [0.000712243, 0.0017373, 0.00290185]
1744634073.733713982 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.00396711]
1744634073.739575530 Received IMU Angular Velocity - [0.00603857, 0.0017373, -0.000293946]
1744634073.744071766 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00183658]
1744634073.749630033 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00503238]
1744634073.753704273 Received IMU Angular Velocity - [0.00923436, -0.00571955, 0.00716291]
1744634073.759558110 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.00396711]
1744634073.763839924 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00290185]
1744634073.769740127 Received IMU Angular Velocity - [0.0113649, 0.0049331, 0.000771319]
1744634073.773793600 Received IMU Angular Velocity - [0.00816909, -0.00252375, 0.00503238]
-------------------------
[2025-04-14_20-34-33.779] No B-spline trajectory received.
-------------------------
1744634073.779471989 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.000771319]
1744634073.783786570 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00183658]
1744634073.789696564 Received IMU Angular Velocity - [-0.00141829, -0.00571955, 0.00290185]
1744634073.793769844 Received IMU Angular Velocity - [0.00177751, 0.0017373, 0.00290185]
1744634073.799624577 Received IMU Angular Velocity - [0.00923436, 0.00599836, 0.00183658]
1744634073.803844122 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00183658]
1744634073.809610699 Received IMU Angular Velocity - [0.00390804, -0.00252375, -0.000293946]
1744634073.813671628 Received IMU Angular Velocity - [0.0156259, -0.0099806, 0.00183658]
1744634073.819679889 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.000771319]
Received Odometry - Position: x=0.1257, y=0.0575309, Linear Velocity: -0.00221247
Current yaw: 0.00242481 (roll: -0.0126317, pitch: -0.00437196)
1744634073.823799919 Received IMU Angular Velocity - [-0.00354881, -0.00358902, 0.00183658]
1744634073.829364362 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00183658]
1744634073.833889205 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00183658]
1744634073.839577481 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00290185]
1744634073.843907197 Received IMU Angular Velocity - [0.0102996, -0.00571955, 0.00396711]
1744634073.849582674 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00290185]
1744634073.853985155 Received IMU Angular Velocity - [0.00177751, -0.00678481, 0.00290185]
1744634073.859479553 Received IMU Angular Velocity - [0.00603857, -0.000393224, -0.000293946]
1744634073.863763991 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00290185]
1744634073.869576390 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00183658]
1744634073.873734594 Received IMU Angular Velocity - [0.00923436, -0.00252375, 0.00396711]
-------------------------
[2025-04-14_20-34-33.879] No B-spline trajectory received.
-------------------------
1744634073.879651468 Received IMU Angular Velocity - [0.0124302, -0.0099806, 0.00396711]
1744634073.883916355 Received IMU Angular Velocity - [0.00284277, -0.0099806, 0.00396711]
1744634073.889790127 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.00290185]
Received Odometry - Position: x=0.125196, y=0.0588728, Linear Velocity: -0.00316606
Current yaw: 0.00241785 (roll: -0.0129599, pitch: -0.00468707)
1744634073.894314298 Received IMU Angular Velocity - [0.00390804, 0.0017373, 0.00609764]
1744634073.899479335 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.00183658]
1744634073.903822106 Received IMU Angular Velocity - [0.00710383, 0.0049331, -0.000293946]
1744634073.909559437 Received IMU Angular Velocity - [0.0156259, -0.00145849, 0.00609764]
1744634073.913694858 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00396711]
1744634073.919582741 Received IMU Angular Velocity - [0.00390804, -0.0110459, 0.00290185]
1744634073.923952359 Received IMU Angular Velocity - [-0.000353022, -0.00571955, 0.00290185]
1744634073.929580639 Received IMU Angular Velocity - [0.000712243, 0.0017373, 0.00503238]
1744634073.933741275 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.00290185]
1744634073.939578984 Received IMU Angular Velocity - [0.0113649, 0.00280257, 0.00396711]
1744634073.943912252 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00609764]
1744634073.949392954 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00290185]
1744634073.953872040 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00290185]
1744634073.959566460 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.00290185]
1744634073.963716825 Received IMU Angular Velocity - [-0.00354881, 0.0049331, 0.00183658]
1744634073.969576901 Received IMU Angular Velocity - [0.0124302, 0.00386783, 0.00396711]
1744634073.973774175 Received IMU Angular Velocity - [0.0113649, -0.000393224, 0.00396711]
-------------------------
[2025-04-14_20-34-33.979] No B-spline trajectory received.
-------------------------
1744634073.979580910 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00183658]
Received Odometry - Position: x=0.125227, y=0.0590527, Linear Velocity: -0.00210458
Current yaw: 0.00260651 (roll: -0.012411, pitch: -0.00456732)
1744634073.983807207 Received IMU Angular Velocity - [0.00816909, -0.0131764, 0.000771319]
1744634073.989798190 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00609764]
1744634073.993655192 Received IMU Angular Velocity - [-0.00141829, 0.000672041, 0.00290185]
1744634074.001437866 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.000771319]
1744634074.003923829 Received IMU Angular Velocity - [0.00816909, 0.0049331, 0.00290185]
1744634074.009422450 Received IMU Angular Velocity - [0.00710383, -0.00145849, 0.00503238]
1744634074.014039865 Received IMU Angular Velocity - [0.0102996, -0.00785008, 0.000771319]
