-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Point[48]: time = 4.8, pos = (15.2418, -0.768225, 0.0248687), vel = (0.489199, 0.0385126, -0.00124632), yaw = 0.0785638, yaw_dot = 1.18472e-08
Point[49]: time = 4.9, pos = (15.291, -0.764347, 0.0247431), vel = (0.495793, 0.0390318, -0.00126377), yaw = 0.0785638, yaw_dot = 1.12895e-08
Point[50]: time = 5, pos = (15.3409, -0.760421, 0.024616), vel = (0.501409, 0.0394739, -0.00127848), yaw = 0.0785638, yaw_dot = 8.52284e-09
Point[51]: time = 5.1, pos = (15.3913, -0.756455, 0.0244875), vel = (0.506049, 0.0398392, -0.00129045), yaw = 0.0785638, yaw_dot = 4.3647e-09
Point[52]: time = 5.2, pos = (15.4421, -0.752456, 0.024358), vel = (0.509712, 0.0401275, -0.00129968), yaw = 0.0785638, yaw_dot = 1.01735e-09
Point[53]: time = 5.3, pos = (15.4932, -0.748432, 0.0242277), vel = (0.51233, 0.0403336, -0.00130612), yaw = 0.0785638, yaw_dot = -1.39727e-09
Point[54]: time = 5.4, pos = (15.5445, -0.744392, 0.0240969), vel = (0.513819, 0.0404508, -0.00130972), yaw = 0.0785638, yaw_dot = -2.87818e-09
Point[55]: time = 5.5, pos = (15.5959, -0.740345, 0.0239658), vel = (0.514179, 0.0404792, -0.00131049), yaw = 0.0785638, yaw_dot = -3.42305e-09
Point[56]: time = 5.6, pos = (15.6473, -0.736299, 0.0238349), vel = (0.513411, 0.0404187, -0.00130841), yaw = 0.0785638, yaw_dot = -3.0318e-09
Point[57]: time = 5.7, pos = (15.6986, -0.732264, 0.0237043), vel = (0.511514, 0.0402694, -0.00130349), yaw = 0.0785638, yaw_dot = -2.03837e-09
Point[58]: time = 5.8, pos = (15.7496, -0.728248, 0.0235743), vel = (0.508515, 0.0400333, -0.00129579), yaw = 0.0785638, yaw_dot = -1.11698e-09
Point[59]: time = 5.9, pos = (15.8003, -0.724256, 0.023445), vel = (0.505905, 0.0398278, -0.00128912), yaw = 0.0785638, yaw_dot = -2.8689e-10
Point[60]: time = 6, pos = (15.8508, -0.720279, 0.0233163), vel = (0.504545, 0.0397208, -0.00128565), yaw = 0.0785638, yaw_dot = 3.76894e-10
Point[61]: time = 6.1, pos = (15.9012, -0.716309, 0.0231878), vel = (0.504435, 0.0397121, -0.00128538), yaw = 0.0785638, yaw_dot = 7.43519e-10
Point[62]: time = 6.2, pos = (15.9517, -0.712334, 0.0230592), vel = (0.505575, 0.0398018, -0.00128831), yaw = 0.0785638, yaw_dot = 8.10603e-10
Point[63]: time = 6.3, pos = (16.0024, -0.708345, 0.02293), vel = (0.507964, 0.0399899, -0.00129445), yaw = 0.0785638, yaw_dot = 6.76584e-10
Point[64]: time = 6.4, pos = (16.0534, -0.704332, 0.0228002), vel = (0.511513, 0.0402693, -0.00130357), yaw = 0.0785638, yaw_dot = 4.89474e-10
Point[65]: time = 6.5, pos = (16.1047, -0.700291, 0.0226693), vel = (0.515182, 0.0405581, -0.00131297), yaw = 0.0785638, yaw_dot = 2.50745e-10
Point[66]: time = 6.6, pos = (16.1564, -0.696221, 0.0225376), vel = (0.51867, 0.0408328, -0.00132189), yaw = 0.0785638, yaw_dot = 1.67473e-11
Point[67]: time = 6.7, pos = (16.2084, -0.692125, 0.022405), vel = (0.521979, 0.0410932, -0.00133034), yaw = 0.0785638, yaw_dot = -1.39839e-10
Point[68]: time = 6.8, pos = (16.2608, -0.688003, 0.0222715), vel = (0.525107, 0.0413395, -0.0013383), yaw = 0.0785638, yaw_dot = -2.1873e-10
Point[69]: time = 6.9, pos = (16.3134, -0.683857, 0.0221373), vel = (0.528056, 0.0415716, -0.00134579), yaw = 0.0785638, yaw_dot = -2.35144e-10
Point[70]: time = 7, pos = (16.3664, -0.679689, 0.0220024), vel = (0.530751, 0.0417838, -0.00135261), yaw = 0.0785638, yaw_dot = -2.05809e-10
Point[71]: time = 7.1, pos = (16.4196, -0.675502, 0.0218669), vel = (0.532842, 0.0419485, -0.00135791), yaw = 0.0785638, yaw_dot = -1.30745e-10
Point[72]: time = 7.2, pos = (16.4729, -0.671301, 0.0217309), vel = (0.534283, 0.0420619, -0.00136156), yaw = 0.0785638, yaw_dot = -4.20196e-11
Point[73]: time = 7.3, pos = (16.5264, -0.667092, 0.0215946), vel = (0.535074, 0.0421242, -0.00136356), yaw = 0.0785638, yaw_dot = 3.05473e-11
Point[74]: time = 7.4, pos = (16.5799, -0.662878, 0.0214582), vel = (0.535214, 0.0421352, -0.00136392), yaw = 0.0785638, yaw_dot = 8.69293e-11
Point[75]: time = 7.5, pos = (16.6334, -0.658666, 0.0213219), vel = (0.534704, 0.0420951, -0.00136264), yaw = 0.0785638, yaw_dot = 1.1909e-10
Point[76]: time = 7.6, pos = (16.6868, -0.65446, 0.0211857), vel = (0.533876, 0.0420299, -0.00136055), yaw = 0.0785638, yaw_dot = 1.2067e-10
Point[77]: time = 7.7, pos = (16.7402, -0.650259, 0.0210497), vel = (0.533516, 0.0420015, -0.00135965), yaw = 0.0785638, yaw_dot = 9.18303e-11
Point[78]: time = 7.8, pos = (16.7936, -0.646059, 0.0209137), vel = (0.533656, 0.0420125, -0.00136001), yaw = 0.0785638, yaw_dot = 5.05028e-11
Point[79]: time = 7.9, pos = (16.847, -0.641855, 0.0207777), vel = (0.534296, 0.042063, -0.00136165), yaw = 0.0785638, yaw_dot = 8.85264e-12
Point[80]: time = 8, pos = (16.9004, -0.637645, 0.0206414), vel = (0.535438, 0.0421528, -0.00136456), yaw = 0.0785638, yaw_dot = -3.29204e-11
Point[81]: time = 8.1, pos = (16.9541, -0.633423, 0.0205047), vel = (0.537079, 0.0422821, -0.00136874), yaw = 0.0785638, yaw_dot = -6.3067e-11
Point[82]: time = 8.2, pos = (17.0079, -0.629188, 0.0203676), vel = (0.538971, 0.042431, -0.00137355), yaw = 0.0785638, yaw_dot = -7.47221e-11
Point[83]: time = 8.3, pos = (17.0619, -0.624937, 0.02023), vel = (0.540823, 0.0425768, -0.00137826), yaw = 0.0785638, yaw_dot = -6.81685e-11
Point[84]: time = 8.4, pos = (17.116, -0.620672, 0.020092), vel = (0.542635, 0.0427194, -0.00138288), yaw = 0.0785638, yaw_dot = -5.38303e-11
Point[85]: time = 8.5, pos = (17.1704, -0.616394, 0.0199534), vel = (0.544407, 0.0428589, -0.00138739), yaw = 0.0785638, yaw_dot = -3.697e-11
Point[86]: time = 8.6, pos = (17.2249, -0.612101, 0.0198145), vel = (0.546139, 0.0429953, -0.00139181), yaw = 0.0785638, yaw_dot = -1.79652e-11
Point[87]: time = 8.7, pos = (17.2796, -0.607795, 0.0196751), vel = (0.547819, 0.0431276, -0.00139609), yaw = 0.0785638, yaw_dot = -6.43959e-12
Point[88]: time = 8.8, pos = (17.3345, -0.603477, 0.0195353), vel = (0.548875, 0.0432107, -0.00139878), yaw = 0.0785638, yaw_dot = -6.59787e-12
Point[89]: time = 8.9, pos = (17.3894, -0.599155, 0.0193954), vel = (0.548997, 0.0432203, -0.0013991), yaw = 0.0785638, yaw_dot = -1.79031e-11
Point[90]: time = 9, pos = (17.4442, -0.594835, 0.0192556), vel = (0.548185, 0.0431564, -0.00139703), yaw = 0.0785638, yaw_dot = -3.02935e-11
Point[91]: time = 9.1, pos = (17.499, -0.590526, 0.0191161), vel = (0.546439, 0.0430189, -0.00139258), yaw = 0.0785638, yaw_dot = -3.99629e-11
Point[92]: time = 9.2, pos = (17.5535, -0.586234, 0.0189771), vel = (0.543759, 0.0428079, -0.00138575), yaw = 0.0785638, yaw_dot = -4.63356e-11
Point[93]: time = 9.3, pos = (17.6077, -0.581967, 0.018839), vel = (0.54036, 0.0425403, -0.00137708), yaw = 0.0785638, yaw_dot = -4.11292e-11
Point[94]: time = 9.4, pos = (17.6616, -0.577721, 0.0187016), vel = (0.538545, 0.0423974, -0.00137246), yaw = 0.0785638, yaw_dot = -2.16333e-11
Point[95]: time = 9.5, pos = (17.7155, -0.573481, 0.0185643), vel = (0.538936, 0.0424282, -0.00137345), yaw = 0.0785638, yaw_dot = 1.10966e-11
Point[96]: time = 9.6, pos = (17.7695, -0.56923, 0.0184267), vel = (0.541533, 0.0426326, -0.00138007), yaw = 0.0785638, yaw_dot = 4.50342e-11
Point[97]: time = 9.7, pos = (17.8238, -0.564949, 0.0182881), vel = (0.546336, 0.0430108, -0.00139231), yaw = 0.0785638, yaw_dot = 7.67827e-11
Point[98]: time = 9.8, pos = (17.8788, -0.560622, 0.018148), vel = (0.553345, 0.0435626, -0.00141017), yaw = 0.0785638, yaw_dot = 1.0497e-10
Point[99]: time = 9.9, pos = (17.9346, -0.556232, 0.0180059), vel = (0.561843, 0.0442316, -0.00143183), yaw = 0.0785638, yaw_dot = 1.16927e-10
Point[100]: time = 10, pos = (17.9911, -0.551781, 0.0178618), vel = (0.568592, 0.0447629, -0.00144903), yaw = 0.0785638, yaw_dot = 1.09575e-10
Point[101]: time = 10.1, pos = (18.0482, -0.547285, 0.0177163), vel = (0.573195, 0.0451253, -0.00146076), yaw = 0.0785638, yaw_dot = 8.44717e-11
Point[102]: time = 10.2, pos = (18.1057, -0.542761, 0.0175699), vel = (0.575654, 0.0453189, -0.00146703), yaw = 0.0785638, yaw_dot = 5.34694e-11
Point[103]: time = 10.3, pos = (18.1633, -0.538227, 0.0174231), vel = (0.575967, 0.0453435, -0.00146783), yaw = 0.0785638, yaw_dot = 1.90331e-11
Point[104]: time = 10.4, pos = (18.2208, -0.533698, 0.0172765), vel = (0.574136, 0.0451994, -0.00146316), yaw = 0.0785638, yaw_dot = -1.66322e-11
Point[105]: time = 10.5, pos = (18.2781, -0.52919, 0.0171306), vel = (0.571187, 0.0449672, -0.00145564), yaw = 0.0785638, yaw_dot = -3.94808e-11
Point[106]: time = 10.6, pos = (18.3351, -0.524702, 0.0169853), vel = (0.569409, 0.0448272, -0.00145111), yaw = 0.0785638, yaw_dot = -4.70306e-11
Point[107]: time = 10.7, pos = (18.392, -0.520222, 0.0168402), vel = (0.568887, 0.0447861, -0.00144978), yaw = 0.0785638, yaw_dot = -4.07855e-11
Point[108]: time = 10.8, pos = (18.4489, -0.515741, 0.0166952), vel = (0.56962, 0.0448439, -0.00145165), yaw = 0.0785638, yaw_dot = -2.88395e-11
Point[109]: time = 10.9, pos = (18.506, -0.51125, 0.0165498), vel = (0.571609, 0.0450004, -0.00145672), yaw = 0.0785638, yaw_dot = -1.23977e-11
Point[110]: time = 11, pos = (18.5633, -0.506738, 0.0164037), vel = (0.574854, 0.0452558, -0.00146499), yaw = 0.0785638, yaw_dot = 5.85615e-12
Point[111]: time = 11.1, pos = (18.6209, -0.502198, 0.0162568), vel = (0.578264, 0.0455244, -0.00147368), yaw = 0.0785638, yaw_dot = 1.36175e-11
Point[112]: time = 11.2, pos = (18.6789, -0.497635, 0.0161091), vel = (0.580668, 0.0457136, -0.00147981), yaw = 0.0785638, yaw_dot = 9.36033e-12
Point[113]: time = 11.3, pos = (18.737, -0.493058, 0.0159609), vel = (0.582063, 0.0458234, -0.00148336), yaw = 0.0785638, yaw_dot = -4.73743e-12
Point[114]: time = 11.4, pos = (18.7953, -0.488473, 0.0158125), vel = (0.58245, 0.0458539, -0.00148435), yaw = 0.0785638, yaw_dot = -2.01147e-11
Point[115]: time = 11.5, pos = (18.8535, -0.48389, 0.0156641), vel = (0.581829, 0.045805, -0.00148277), yaw = 0.0785638, yaw_dot = -3.58999e-11
Point[116]: time = 11.6, pos = (18.9116, -0.479315, 0.015516), vel = (0.580241, 0.0456799, -0.00147872), yaw = 0.0785638, yaw_dot = -4.88802e-11
Point[117]: time = 11.7, pos = (18.9696, -0.474752, 0.0153683), vel = (0.579261, 0.0456028, -0.00147622), yaw = 0.0785638, yaw_dot = -4.81806e-11
Point[118]: time = 11.8, pos = (19.0275, -0.470191, 0.0152207), vel = (0.579697, 0.0456371, -0.00147733), yaw = 0.0785638, yaw_dot = -3.29093e-11
Point[119]: time = 11.9, pos = (19.0855, -0.465621, 0.0150727), vel = (0.581547, 0.0457828, -0.00148205), yaw = 0.0785638, yaw_dot = -6.46596e-12
Point[120]: time = 12, pos = (19.1439, -0.46103, 0.0149241), vel = (0.584811, 0.0460398, -0.00149037), yaw = 0.0785638, yaw_dot = 2.12094e-11
Point[121]: time = 12.1, pos = (19.2026, -0.456409, 0.0147745), vel = (0.589491, 0.0464082, -0.00150229), yaw = 0.0785638, yaw_dot = 4.94768e-11
Point[122]: time = 12.2, pos = (19.2618, -0.451746, 0.0146236), vel = (0.595144, 0.0468532, -0.0015167), yaw = 0.0785638, yaw_dot = 7.36593e-11
Point[123]: time = 12.3, pos = (19.3215, -0.447048, 0.0144715), vel = (0.59744, 0.047034, -0.00152255), yaw = 0.0785638, yaw_dot = 8.19232e-11
Point[124]: time = 12.4, pos = (19.3811, -0.44235, 0.0143194), vel = (0.595281, 0.046864, -0.00151705), yaw = 0.0785638, yaw_dot = 7.369e-11
Point[125]: time = 12.5, pos = (19.4404, -0.437687, 0.0141685), vel = (0.588666, 0.0463432, -0.00150019), yaw = 0.0785638, yaw_dot = 5.30714e-11
Point[126]: time = 12.6, pos = (19.4987, -0.433094, 0.0140198), vel = (0.577594, 0.0454716, -0.00147197), yaw = 0.0785638, yaw_dot = 2.90753e-11
Point[127]: time = 12.7, pos = (19.5557, -0.428605, 0.0138745), vel = (0.562067, 0.0442492, -0.0014324), yaw = 0.0785638, yaw_dot = 2.02028e-12
Point[128]: time = 12.8, pos = (19.611, -0.424253, 0.0137336), vel = (0.543726, 0.0428053, -0.00138566), yaw = 0.0785638, yaw_dot = -2.19129e-11
Point[129]: time = 12.9, pos = (19.6646, -0.420035, 0.0135971), vel = (0.528249, 0.0415869, -0.00134622), yaw = 0.0785638, yaw_dot = -3.10088e-11
Point[130]: time = 13, pos = (19.7168, -0.415926, 0.0134641), vel = (0.516119, 0.040632, -0.00131531), yaw = 0.0785638, yaw_dot = -2.49881e-11
Point[131]: time = 13.1, pos = (19.7679, -0.4119, 0.0133337), vel = (0.507336, 0.0399405, -0.00129292), yaw = 0.0785638, yaw_dot = -1.15155e-11
Point[132]: time = 13.2, pos = (19.8184, -0.40793, 0.0132052), vel = (0.5019, 0.0395125, -0.00127907), yaw = 0.0785638, yaw_dot = -3.13336e-12
Point[133]: time = 13.3, pos = (19.8684, -0.403989, 0.0130776), vel = (0.49981, 0.039348, -0.00127374), yaw = 0.0785638, yaw_dot = -2.15517e-14
--------------------------
1744201047.799406854 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00503238]
1744201047.803402773 Received IMU Angular Velocity - [0.00816909, -0.00571955, 0.00609764]
1744201047.809274471 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00609764]
1744201047.813618339 Received IMU Angular Velocity - [0.000712243, -0.00571955, 0.00822817]
1744201047.819183658 Received IMU Angular Velocity - [-0.000353022, 0.000672041, 0.00822817]
1744201047.823507397 Received IMU Angular Velocity - [-0.000353022, 0.00599836, 0.00290185]
1744201047.829278900 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.000771319]
Received Odometry - Position: x=1.1644, y=-1.83167, Linear Velocity: -0.0105357
Current yaw: 0.0352728 (roll: -0.0169078, pitch: -0.0192707)
1744201047.833663025 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.00609764]
1744201047.839306459 Received IMU Angular Velocity - [0.00923436, -0.00465428, 0.00503238]
1744201047.843366380 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00290185]
1744201047.849309953 Received IMU Angular Velocity - [-0.00141829, -0.00145849, 0.00503238]
1744201047.853456437 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00503238]
1744201047.859440428 Received IMU Angular Velocity - [0.00177751, 0.00812889, 0.00503238]
1744201047.863527262 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00503238]
Received Odometry - Position: x=1.16343, y=-1.8314, Linear Velocity: -0.000719742
Current yaw: 0.0350347 (roll: -0.0161007, pitch: -0.0201707)
1744201047.869313965 Received IMU Angular Velocity - [0.0102996, -0.00465428, 0.00716291]
1744201047.873417600 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00396711]
1744201047.879283250 Received IMU Angular Velocity - [0.00284277, -0.00785008, 0.00183658]
1744201047.883576940 Received IMU Angular Velocity - [-0.00248355, -0.00145849, 0.00503238]
-------------------------
[2025-04-09_20-17-27.885] Selected control point: (x: 13.1769, y: -0.930776, yaw: 0.0748277)
Time diff: 0.0792001
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0980816
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0980816
Target Position - x: 13.176921, y: -0.930776, Target Yaw: 0.074828
Current Position - x: 1.163427, y: -1.831399, Current Yaw: 0.035035
--Distance to Target (abs): 12.0472
--Position ERROR (signed): 12.0377
--Orientation ERROR: 0.039793
Current Linear Velocity: -0.000720
Current Angular Velocity: 0.005032
--Linear Velocity ERROR: -0.60072
--Angular Velocity ERROR: -0.0954727
-------------------------
1744201047.889275160 Received IMU Angular Velocity - [-0.00461408, 0.00599836, 0.00716291]
1744201047.893407660 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.00503238]
1744201047.899274590 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.00290185]
1744201047.903349712 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00183658]
1744201047.909259683 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00503238]
1744201047.913916746 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00503238]
1744201047.919353005 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00609764]
1744201047.923487841 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00609764]
1744201047.937657980 Received IMU Angular Velocity - [0.00284277, 0.000672041, 0.00290185]
1744201047.937709566 Received IMU Angular Velocity - [0.00284277, 0.000672041, 0.00290185]
1744201047.941530279 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00609764]
1744201047.943513230 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00609764]
1744201047.953119302 Received IMU Angular Velocity - [-0.00354881, 0.00386783, 0.00396711]
1744201047.953705339 Received IMU Angular Velocity - [-0.00354881, 0.00386783, 0.00396711]
1744201047.959291555 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00609764]
1744201047.963508410 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00609764]
1744201047.969351595 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00503238]
1744201047.973433469 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00503238]
1744201047.979171498 Received IMU Angular Velocity - [-0.00354881, -0.00252375, 0.00503238]
1744201047.983488389 Received IMU Angular Velocity - [-0.00354881, -0.00252375, 0.00503238]
-------------------------
[2025-04-09_20-17-27.985] Selected control point: (x: 13.2263, y: -0.92689, yaw: 0.074843)
Time diff: 0.179207
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0979895
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0979895
Target Position - x: 13.226280, y: -0.926890, Target Yaw: 0.074843
Current Position - x: 1.163427, y: -1.831399, Current Yaw: 0.035035
--Distance to Target (abs): 12.0967
--Position ERROR (signed): 12.0871
--Orientation ERROR: 0.0398083
Current Linear Velocity: -0.000720
Current Angular Velocity: 0.005032
--Linear Velocity ERROR: -0.60072
--Angular Velocity ERROR: -0.0930492
-------------------------
1744201047.989286196 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00716291]
Received Odometry - Position: x=1.16624, y=-1.83418, Linear Velocity: 0.0135413
Current yaw: 0.0354783 (roll: -0.0161892, pitch: -0.0201972)
1744201047.993617167 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00716291]
1744201047.999308603 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00183658]
1744201048.003514514 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00183658]
1744201048.009128379 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00503238]
1744201048.013507608 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00503238]
1744201048.019319144 Received IMU Angular Velocity - [0.000712243, 0.00386783, 0.00290185]
1744201048.023631362 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00396711]
1744201048.029267084 Received IMU Angular Velocity - [0.00603857, 0.000672041, 0.00503238]
1744201048.033615336 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00609764]
1744201048.039268114 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00503238]
1744201048.043702801 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00609764]
1744201048.049074769 Received IMU Angular Velocity - [-0.00354881, 0.0017373, 0.00503238]
1744201048.053513968 Received IMU Angular Velocity - [-0.00248355, 0.00706363, 0.00396711]
1744201048.059269566 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00396711]
1744201048.063707645 Received IMU Angular Velocity - [0.0102996, -0.00252375, 0.00716291]
1744201048.069368264 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00503238]
1744201048.073529116 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00396711]
1744201048.079310283 Received IMU Angular Velocity - [-0.00248355, -0.00145849, 0.00609764]
1744201048.083387133 Received IMU Angular Velocity - [-0.00248355, 0.00386783, 0.00609764]
-------------------------
[2025-04-09_20-17-28.085] Selected control point: (x: 13.2756, y: -0.923006, yaw: 0.0751037)
Time diff: 0.2792
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0967472
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0967472
Target Position - x: 13.275632, y: -0.923006, Target Yaw: 0.075104
Current Position - x: 1.166243, y: -1.834180, Current Yaw: 0.035478
--Distance to Target (abs): 12.1436
--Position ERROR (signed): 12.1341
--Orientation ERROR: 0.0396254
Current Linear Velocity: 0.013541
Current Angular Velocity: 0.006098
--Linear Velocity ERROR: -0.586459
--Angular Velocity ERROR: -0.0918919
-------------------------
Received Odometry - Position: x=1.17163, y=-1.82917, Linear Velocity: 0.0314044
Current yaw: 0.0356495 (roll: -0.0169325, pitch: -0.0204095)
1744201048.089372596 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00503238]
1744201048.093551081 Received IMU Angular Velocity - [0.00710383, 0.0049331, 0.00290185]
1744201048.101687309 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00503238]
1744201048.103470476 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00503238]
1744201048.109287421 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.00609764]
1744201048.113459538 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.00609764]
1744201048.119289731 Received IMU Angular Velocity - [-0.00141829, 0.00280257, 0.00609764]
1744201048.123487961 Received IMU Angular Velocity - [0.00390804, 0.00706363, 0.00183658]
1744201048.129269480 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00183658]
1744201048.133627076 Received IMU Angular Velocity - [0.0049733, -0.00358902, 0.00396711]
1744201048.139296463 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00822817]
1744201048.143508326 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00290185]
1744201048.149273332 Received IMU Angular Velocity - [0.00177751, 0.000672041, 0.00290185]
1744201048.153488043 Received IMU Angular Velocity - [-0.000353022, 0.0049331, 0.00716291]
1744201048.159371678 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00396711]
1744201048.163636470 Received IMU Angular Velocity - [0.00816909, -0.00145849, 0.00503238]
1744201048.169384260 Received IMU Angular Velocity - [0.00923436, -0.00785008, 0.00609764]
1744201048.173524024 Received IMU Angular Velocity - [0.00923436, -0.0110459, 0.00396711]
1744201048.179270758 Received IMU Angular Velocity - [0.000712243, -0.00571955, 0.00396711]
-------------------------
[2025-04-09_20-17-28.185] Selected control point: (x: 13.3251, y: -0.919114, yaw: 0.0747411)
Time diff: 0.379237
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0940304
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0940304
Target Position - x: 13.325099, y: -0.919114, Target Yaw: 0.074741
Current Position - x: 1.171627, y: -1.829173, Current Yaw: 0.035649
--Distance to Target (abs): 12.1875
--Position ERROR (signed): 12.1782
--Orientation ERROR: 0.0390917
Current Linear Velocity: 0.031404
Current Angular Velocity: 0.003967
--Linear Velocity ERROR: -0.568596
--Angular Velocity ERROR: -0.0927801
-------------------------
1744201048.183530943 Received IMU Angular Velocity - [-0.00141829, 0.00280257, 0.00396711]
1744201048.189308526 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00609764]
1744201048.193439842 Received IMU Angular Velocity - [0.00923436, 0.0049331, 0.00503238]
1744201048.199290355 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.000771319]
1744201048.203740082 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00290185]
1744201048.209313722 Received IMU Angular Velocity - [0.00923436, -0.0110459, 0.00716291]
1744201048.213632564 Received IMU Angular Velocity - [0.00177751, -0.00571955, 0.00716291]
1744201048.219229565 Received IMU Angular Velocity - [0.000712243, 0.00386783, 0.00503238]
1744201048.223609978 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00503238]
1744201048.229325126 Received IMU Angular Velocity - [0.00603857, 0.00386783, 0.00290185]
1744201048.233726148 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.00396711]
1744201048.239145446 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00609764]
1744201048.243510850 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00716291]
1744201048.249305458 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00503238]
1744201048.253597227 Received IMU Angular Velocity - [-0.00354881, 0.00599836, 0.00396711]
1744201048.259342873 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00396711]
1744201048.263413579 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.00503238]
1744201048.269319614 Received IMU Angular Velocity - [0.0102996, -0.00678481, 0.00716291]
1744201048.273650489 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00503238]
1744201048.279381158 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00609764]
-------------------------
[2025-04-09_20-17-28.285] Selected control point: (x: 13.3747, y: -0.915209, yaw: 0.0747565)
Time diff: 0.479217
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0962647
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0962647
Target Position - x: 13.374726, y: -0.915209, Target Yaw: 0.074756
Current Position - x: 1.171627, y: -1.829173, Current Yaw: 0.035649
--Distance to Target (abs): 12.2373
--Position ERROR (signed): 12.2279
--Orientation ERROR: 0.039107
Current Linear Velocity: 0.031404
Current Angular Velocity: 0.006098
--Linear Velocity ERROR: -0.568596
--Angular Velocity ERROR: -0.0879327
-------------------------
1744201048.283527931 Received IMU Angular Velocity - [-0.00141829, 0.0017373, 0.00503238]
1744201048.289304170 Received IMU Angular Velocity - [-0.00248355, 0.00706363, 0.00183658]
1744201048.293768041 Received IMU Angular Velocity - [0.00284277, 0.00812889, 0.00609764]
1744201048.299091304 Received IMU Angular Velocity - [0.0102996, 0.000672041, 0.00183658]
1744201048.303529735 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00503238]
1744201048.309302806 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.00609764]
1744201048.313695283 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.00609764]
1744201048.319291803 Received IMU Angular Velocity - [-0.00141829, 0.0017373, 0.00822817]
1744201048.323348972 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00503238]
1744201048.329308706 Received IMU Angular Velocity - [0.0049733, 0.00599836, 0.00290185]
