-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744873549.588461584 Received IMU Angular Velocity - [0.000712243, -0.039808, 0.871092]
1744873549.594248738 Received IMU Angular Velocity - [-0.0269846, 0.0017373, 0.870027]
1744873549.598611920 Received IMU Angular Velocity - [-0.0195278, 0.00280257, 0.870027]
1744873549.604319649 Received IMU Angular Velocity - [-0.0429636, -0.0504607, 0.874288]
1744873549.608345095 Received IMU Angular Velocity - [-0.0589426, -0.0802881, 0.857244]
1744873549.614317022 Received IMU Angular Velocity - [-0.0440289, -0.0675049, 0.856179]
1744873549.618650540 Received IMU Angular Velocity - [0.0475839, -0.0227638, 0.848722]
1744873549.624352476 Received IMU Angular Velocity - [0.123218, 0.0230426, 0.84233]
1744873549.628421443 Received IMU Angular Velocity - [0.157306, 0.0358258, 0.838069]
1744873549.634241014 Received IMU Angular Velocity - [0.0550407, 0.0113247, 0.877484]
-------------------------
[2025-04-17_15-05-49.641] Selected control point: (x: 22.8367, y: 0.213109, yaw: 0.236542)
Time diff: 0.328858
-- PID Output: Linear Velocity: 1, Angular Velocity: 1
Linear Velocity Target: 1, Angular Velocity Target: 1
Target Position - x: 22.836658, y: 0.213109, Target Yaw: 0.236542
Current Position - x: 18.606813, y: -0.806513, Current Yaw: -0.225291
--Distance to Target (abs): 4.351
--Position ERROR (signed): 3.89518
--Orientation ERROR: 0.461833
Current Linear Velocity: -0.710393
Current Angular Velocity: 0.877484
--Linear Velocity ERROR: -1.71039
--Angular Velocity ERROR: -0.122516
-------------------------
1744873549.638557764 Received IMU Angular Velocity - [-0.00354881, -0.0291554, 0.875354]
1744873549.644710239 Received IMU Angular Velocity - [0.00603857, -0.0174375, 0.846591]
1744873549.648648579 Received IMU Angular Velocity - [-0.00567934, 0.0219773, 0.834873]
1744873549.654288786 Received IMU Angular Velocity - [0.0901945, 0.03263, 0.833808]
1744873549.658356249 Received IMU Angular Velocity - [0.0699544, 0.0294342, 0.848722]
1744873549.664317840 Received IMU Angular Velocity - [0.0987166, -0.0440691, 0.870027]
1744873549.672086004 Received IMU Angular Velocity - [0.0603671, -0.0504607, 0.872158]
1744873549.674251851 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.861505]
1744873549.679548017 Received IMU Angular Velocity - [0.0177565, 0.0177163, 0.851918]
1744873549.684353035 Received IMU Angular Velocity - [-0.00141829, 0.016651, 0.870027]
1744873549.688464819 Received IMU Angular Velocity - [0.0177565, -0.0142417, 0.879615]
Received Odometry - Position: x=18.514, y=-0.802184, Linear Velocity: -0.813316
Current yaw: -0.13015 (roll: -0.00224177, pitch: 0.000656681)
1744873549.694523852 Received IMU Angular Velocity - [0.0326702, -0.0121111, 0.86044]
1744873549.698505905 Received IMU Angular Velocity - [0.0390618, -0.0153069, 0.86257]
1744873549.704284675 Received IMU Angular Velocity - [0.0688892, -0.035547, 0.873223]
1744873549.708495246 Received IMU Angular Velocity - [0.0241481, 0.00919416, 0.855113]
1744873549.714400771 Received IMU Angular Velocity - [0.0241481, 0.0358258, 0.844461]
1744873549.730951142 Received IMU Angular Velocity - [0.0635628, 0.0187815, 0.863636]
1744873549.731020872 Received IMU Angular Velocity - [0.0603671, 0.036891, 0.871092]
1744873549.731045288 Received IMU Angular Velocity - [0.0688892, 0.0518047, 0.875354]
1744873549.734084373 Received IMU Angular Velocity - [0.0880639, 0.0603269, 0.851918]
1744873549.738639241 Received IMU Angular Velocity - [0.0273439, 0.0741753, 0.855113]
-------------------------
[2025-04-17_15-05-49.741] Selected control point: (x: 22.8864, y: 0.222624, yaw: 0.230227)
Time diff: 0.428853
-- PID Output: Linear Velocity: 1, Angular Velocity: 1
Linear Velocity Target: 1, Angular Velocity Target: 1
Target Position - x: 22.886386, y: 0.222624, Target Yaw: 0.230227
Current Position - x: 18.514023, y: -0.802184, Current Yaw: -0.130150
--Distance to Target (abs): 4.49086
--Position ERROR (signed): 4.20238
--Orientation ERROR: 0.360378
Current Linear Velocity: -0.813316
Current Angular Velocity: 0.855113
--Linear Velocity ERROR: -1.81332
--Angular Velocity ERROR: -0.144887
-------------------------
1744873549.744211062 Received IMU Angular Velocity - [-0.00354881, 0.0273037, 0.858309]
1744873549.748523843 Received IMU Angular Velocity - [-0.0195278, 0.0486089, 0.851918]
1744873549.754473337 Received IMU Angular Velocity - [0.0134954, 0.0390216, 0.848722]
1744873549.761329255 Received IMU Angular Velocity - [0.0752808, 0.0432826, 0.847657]
1744873549.764222992 Received IMU Angular Velocity - [0.0997818, 0.0432826, 0.854048]
1744873549.768548702 Received IMU Angular Velocity - [0.092325, 0.0251731, 0.872158]
1744873549.774917695 Received IMU Angular Velocity - [0.0422576, 0.0134552, 0.86044]
1744873549.780251590 Received IMU Angular Velocity - [0.0337354, 0.0187815, 0.861505]
1744873549.784296876 Received IMU Angular Velocity - [0.072085, 0.00706363, 0.871092]
1744873549.788378420 Received IMU Angular Velocity - [0.040127, 0.0145205, 0.88068]
1744873549.794215079 Received IMU Angular Velocity - [-0.00780987, 0.0347605, 0.858309]
1744873549.798618999 Received IMU Angular Velocity - [-0.0738563, 0.0304994, 0.844461]
1744873549.804378217 Received IMU Angular Velocity - [-0.093031, 0.0198468, 0.850852]
1744873549.808493521 Received IMU Angular Velocity - [-0.0909005, 0.0177163, 0.847657]
1744873549.814223586 Received IMU Angular Velocity - [-0.00354881, 0.0123899, 0.851918]
1744873549.818471533 Received IMU Angular Velocity - [0.0305396, 0.0230426, 0.86257]
1744873549.824251200 Received IMU Angular Velocity - [0.0582365, 0.0336952, 0.854048]
1744873549.828605102 Received IMU Angular Velocity - [0.0550407, 0.0432826, 0.866831]
1744873549.834259869 Received IMU Angular Velocity - [0.0518449, 0.0411521, 0.863636]
1744873549.838420198 Received IMU Angular Velocity - [0.0262786, 0.0518047, 0.858309]
-------------------------
[2025-04-17_15-05-49.841] Selected control point: (x: 22.9356, y: 0.232452, yaw: 0.229862)
Time diff: 0.528839
-- PID Output: Linear Velocity: 1, Angular Velocity: 1
Linear Velocity Target: 1, Angular Velocity Target: 1
Target Position - x: 22.935590, y: 0.232452, Target Yaw: 0.229862
Current Position - x: 18.514023, y: -0.802184, Current Yaw: -0.130150
--Distance to Target (abs): 4.54101
--Position ERROR (signed): 4.24989
--Orientation ERROR: 0.360012
Current Linear Velocity: -0.813316
Current Angular Velocity: 0.858309
--Linear Velocity ERROR: -1.81332
--Angular Velocity ERROR: -0.141691
-------------------------
1744873549.844386077 Received IMU Angular Velocity - [0.0529102, 0.0422174, 0.872158]
1744873549.848515814 Received IMU Angular Velocity - [0.0614323, 0.0464784, 0.881745]
1744873549.854197366 Received IMU Angular Velocity - [0.0390618, 0.0486089, 0.868962]
1744873549.858510691 Received IMU Angular Velocity - [0.0529102, 0.00812889, 0.873223]
1744873549.864247124 Received IMU Angular Velocity - [0.0316049, -0.0153069, 0.896659]
1744873549.868476031 Received IMU Angular Velocity - [-0.0131362, 0.0262384, 0.870027]
Received Odometry - Position: x=18.4434, y=-0.766272, Linear Velocity: -0.776733
Current yaw: -0.0467891 (roll: -0.0010676, pitch: 0.00659338)
1744873549.874793439 Received IMU Angular Velocity - [0.040127, 0.0198468, 0.875354]
1744873549.878568958 Received IMU Angular Velocity - [0.0742155, 0.00812889, 0.892398]
1744873549.885153733 Received IMU Angular Velocity - [-0.00567934, 0.0539353, 0.893463]
1744873549.888501562 Received IMU Angular Velocity - [0.0134954, 0.0198468, 0.888137]
1744873549.894109256 Received IMU Angular Velocity - [-0.0152667, 0.0262384, 0.856179]
1744873549.898640667 Received IMU Angular Velocity - [-0.0291152, 0.0432826, 0.874288]
1744873549.904311754 Received IMU Angular Velocity - [0.0230828, 0.0123899, 0.901985]
1744873549.908528693 Received IMU Angular Velocity - [0.0134954, 0.00812889, 0.896659]
1744873549.914314823 Received IMU Angular Velocity - [-0.016332, -0.0153069, 0.884941]
1744873549.918417903 Received IMU Angular Velocity - [-0.0152667, -0.0387427, 0.906246]
1744873549.924231106 Received IMU Angular Velocity - [0.0241481, -0.039808, 0.901985]
1744873549.928392140 Received IMU Angular Velocity - [0.0220175, 0.016651, 0.881745]
1744873549.934245280 Received IMU Angular Velocity - [0.0273439, 0.036891, 0.879615]
1744873549.938568557 Received IMU Angular Velocity - [0.0252133, 0.0400868, 0.894528]
-------------------------
[2025-04-17_15-05-49.941] Selected control point: (x: 22.9844, y: 0.242312, yaw: 0.218561)
Time diff: 0.628855
-- PID Output: Linear Velocity: 1, Angular Velocity: 1
Linear Velocity Target: 1, Angular Velocity Target: 1
Target Position - x: 22.984351, y: 0.242312, Target Yaw: 0.218561
Current Position - x: 18.443410, y: -0.766272, Current Yaw: -0.046789
--Distance to Target (abs): 4.6516
--Position ERROR (signed): 4.4888
--Orientation ERROR: 0.26535
Current Linear Velocity: -0.776733
Current Angular Velocity: 0.894528
--Linear Velocity ERROR: -1.77673
--Angular Velocity ERROR: -0.105472
-------------------------
1744873549.944107833 Received IMU Angular Velocity - [0.00177751, 0.000672041, 0.892398]
1744873549.948385062 Received IMU Angular Velocity - [0.0188217, -0.019568, 0.870027]
1744873549.954249530 Received IMU Angular Velocity - [0.0188217, -0.00785008, 0.890267]
1744873549.958363042 Received IMU Angular Velocity - [0.0166912, 0.00386783, 0.935008]
1744873549.964217430 Received IMU Angular Velocity - [-0.0152667, -0.0142417, 0.932878]
1744873549.968575429 Received IMU Angular Velocity - [0.00710383, 0.0134552, 0.874288]
1744873549.974009678 Received IMU Angular Velocity - [0.00390804, 0.0454132, 0.854048]
Received Odometry - Position: x=18.2387, y=-0.853878, Linear Velocity: -0.923582
Current yaw: 0.17414 (roll: -0.00533581, pitch: -0.00442721)
1744873549.978505664 Received IMU Angular Velocity - [-0.0195278, 0.0177163, 0.891332]
1744873549.984378549 Received IMU Angular Velocity - [-0.0387025, -0.0291554, 0.879615]
1744873549.988441595 Received IMU Angular Velocity - [-0.0110057, -0.0259596, 0.870027]
1744873549.994206541 Received IMU Angular Velocity - [-0.0142015, 0.0177163, 0.90305]
1744873549.998493722 Received IMU Angular Velocity - [0.0656934, 0.0454132, 0.911572]
1744873550.003963780 Received IMU Angular Velocity - [0.0475839, 0.036891, 0.915834]
1744873550.008526008 Received IMU Angular Velocity - [0.0443881, 0.000672041, 0.886006]
1744873550.014236008 Received IMU Angular Velocity - [0.00710383, 0.00386783, 0.898789]
1744873550.018353137 Received IMU Angular Velocity - [0.0603671, 0.0187815, 0.90092]
1744873550.024229573 Received IMU Angular Velocity - [0.0795418, 0.0539353, 0.909442]
1744873550.028344078 Received IMU Angular Velocity - [0.0422576, 0.05287, 0.916899]
1744873550.036050001 Received IMU Angular Velocity - [-0.0120709, 0.0560658, 0.911572]
1744873550.038614450 Received IMU Angular Velocity - [-0.0184625, 0.0645879, 0.887071]
-------------------------
[2025-04-17_15-05-50.041] Selected control point: (x: 23.0327, y: 0.251933, yaw: 0.226702)
Time diff: 0.728851
-- PID Output: Linear Velocity: 1, Angular Velocity: 1
Linear Velocity Target: 1, Angular Velocity Target: 1
Target Position - x: 23.032708, y: 0.251933, Target Yaw: 0.226702
Current Position - x: 18.238735, y: -0.853878, Current Yaw: 0.174140
--Distance to Target (abs): 4.91986
--Position ERROR (signed): 4.91306
--Orientation ERROR: 0.0525612
Current Linear Velocity: -0.923582
Current Angular Velocity: 0.887071
--Linear Velocity ERROR: -1.92358
--Angular Velocity ERROR: -0.112929
-------------------------
1744873550.044392228 Received IMU Angular Velocity - [0.00603857, 0.0379563, 0.892398]
1744873550.055077395 Received IMU Angular Velocity - [-0.0099404, 0.0145205, 0.937139]
1744873550.055147796 Received IMU Angular Velocity - [-0.032311, -0.00891534, 0.928617]
1744873550.058469512 Received IMU Angular Velocity - [-0.056812, 0.00386783, 0.897724]
1744873550.064199866 Received IMU Angular Velocity - [-0.0344415, 0.0336952, 0.895594]
1744873550.068633322 Received IMU Angular Velocity - [-0.00461408, 0.0539353, 0.90305]
1744873550.074082900 Received IMU Angular Velocity - [-0.00674461, 0.0507395, 0.926486]
1744873550.078332895 Received IMU Angular Velocity - [0.00603857, 0.0518047, 0.896659]
1744873550.084291574 Received IMU Angular Velocity - [-0.00141829, 0.0230426, 0.901985]
1744873550.088359293 Received IMU Angular Velocity - [0.0316049, -0.0376775, 0.929682]
1744873550.094215698 Received IMU Angular Velocity - [0.0518449, -0.0142417, 0.892398]
1744873550.098781989 Received IMU Angular Velocity - [0.00390804, 0.0645879, 0.891332]
1744873550.104360466 Received IMU Angular Velocity - [0.00710383, 0.0198468, 0.937139]
1744873550.108447738 Received IMU Angular Velocity - [-0.0248541, 0.0294342, 0.956314]
Received Odometry - Position: x=18.1472, y=-0.840036, Linear Velocity: -0.92325
Current yaw: 0.261106 (roll: -0.0034337, pitch: 0.00204539)
1744873550.114137258 Received IMU Angular Velocity - [-0.0301804, 0.0102594, 0.905181]
1744873550.118661661 Received IMU Angular Velocity - [-0.00461408, 0.0635226, 0.874288]
1744873550.124251658 Received IMU Angular Velocity - [0.0262786, 0.0304994, 0.949922]
1744873550.128557655 Received IMU Angular Velocity - [0.0262786, 0.0304994, 0.949922]
1744873550.134123108 Received IMU Angular Velocity - [0.00390804, 0.0241079, 0.925421]
1744873550.138337967 Received IMU Angular Velocity - [-0.00674461, 0.0539353, 0.92329]
-------------------------
[2025-04-17_15-05-50.141] Selected control point: (x: 23.0808, y: 0.261192, yaw: 0.219608)
Time diff: 0.828934
-- PID Output: Linear Velocity: 1, Angular Velocity: 1
Linear Velocity Target: 1, Angular Velocity Target: 1
Target Position - x: 23.080792, y: 0.261192, Target Yaw: 0.219608
Current Position - x: 18.147155, y: -0.840036, Current Yaw: 0.261106
--Distance to Target (abs): 5.05504
--Position ERROR (signed): 5.05069
--Orientation ERROR: -0.0414982
Current Linear Velocity: -0.923250
Current Angular Velocity: 0.923290
--Linear Velocity ERROR: -1.92325
--Angular Velocity ERROR: -0.0767096
-------------------------
1744873550.144210276 Received IMU Angular Velocity - [-0.00354881, 0.0187815, 0.937139]
1744873550.148633428 Received IMU Angular Velocity - [-0.00354881, 0.0187815, 0.937139]
1744873550.154079773 Received IMU Angular Velocity - [-0.0397678, 0.0518047, 0.917964]
1744873550.158370218 Received IMU Angular Velocity - [-0.0397678, 0.0518047, 0.917964]
1744873550.164246175 Received IMU Angular Velocity - [0.0273439, -0.0142417, 0.945661]
1744873550.168507563 Received IMU Angular Velocity - [0.0273439, -0.0142417, 0.945661]
1744873550.174208091 Received IMU Angular Velocity - [-0.00354881, 0.0123899, 0.931813]
1744873550.178524296 Received IMU Angular Velocity - [-0.00354881, 0.0123899, 0.931813]
1744873550.184254553 Received IMU Angular Velocity - [0.0443881, 0.0198468, 0.952053]
1744873550.188514213 Received IMU Angular Velocity - [0.0443881, 0.0198468, 0.952053]
1744873550.194209110 Received IMU Angular Velocity - [0.0102996, 0.0432826, 0.937139]
1744873550.198467169 Received IMU Angular Velocity - [0.0102996, 0.0432826, 0.937139]
1744873550.204225363 Received IMU Angular Velocity - [-0.036572, 0.0741753, 0.9414]
1744873550.208602530 Received IMU Angular Velocity - [-0.036572, 0.0741753, 0.9414]
1744873550.213954794 Received IMU Angular Velocity - [0.0582365, 0.0294342, 0.950987]
1744873550.218460508 Received IMU Angular Velocity - [0.0582365, 0.0294342, 0.950987]
1744873550.224363665 Received IMU Angular Velocity - [0.0497144, 0.0518047, 0.949922]
1744873550.228504442 Received IMU Angular Velocity - [0.0497144, 0.0518047, 0.949922]
[2025-04-17_15-05-50.229] Received Bspline message - pos_pts size: 26, yaw_pts size: 48, order=3
----- Control Points -----
Point[0]: time = 0, pos = (22.8817, 0.22125, -4.80222e-14), vel = (0.495044, 0.0966815, -2.5255e-14), yaw = 0.0952455, yaw_dot = 0
Point[1]: time = 0.1, pos = (22.9309, 0.231054, -5.05514e-14), vel = (0.490143, 0.0990719, -1.81073e-14), yaw = 0.0950759, yaw_dot = -0.00508826
Point[2]: time = 0.2, pos = (22.9797, 0.240997, -5.01993e-14), vel = (0.485946, 0.0994476, 3.23707e-14), yaw = 0.0938886, yaw_dot = -0.020353
Point[3]: time = 0.3, pos = (23.0281, 0.250877, -4.26329e-14), vel = (0.482452, 0.0978084, 1.26179e-13), yaw = 0.0906661, yaw_dot = -0.0457786
Point[4]: time = 0.4, pos = (23.0762, 0.260492, -2.35192e-14), vel = (0.479661, 0.0941543, 2.63317e-13), yaw = 0.0847199, yaw_dot = -0.0719326
Point[5]: time = 0.5, pos = (23.1241, 0.26964, 1.14749e-14), vel = (0.477575, 0.0884854, 4.43786e-13), yaw = 0.0765219, yaw_dot = -0.0908162
Point[6]: time = 0.6, pos = (23.1718, 0.278122, 6.66002e-14), vel = (0.476188, 0.0808799, 6.58138e-13), yaw = 0.066799, yaw_dot = -0.10243
Point[7]: time = 0.7, pos = (23.2194, 0.28581, 1.37161e-13), vel = (0.475411, 0.0729288, 7.14016e-13), yaw = 0.0562718, yaw_dot = -0.106954
Point[8]: time = 0.8, pos = (23.2669, 0.292717, 2.01593e-13), vel = (0.475211, 0.0652595, 5.35581e-13), yaw = 0.0456404, yaw_dot = -0.104515
Point[9]: time = 0.9, pos = (23.3144, 0.298872, 2.36466e-13), vel = (0.475587, 0.057872, 1.22833e-13), yaw = 0.0356008, yaw_dot = -0.0951577
Point[10]: time = 1, pos = (23.362, 0.304301, 2.18349e-13), vel = (0.476539, 0.0507663, -5.24228e-13), yaw = 0.0267195, yaw_dot = -0.0822159
Point[11]: time = 1.1, pos = (23.4098, 0.309034, 1.2381e-13), vel = (0.478067, 0.0439424, -1.4056e-12), yaw = 0.0192079, yaw_dot = -0.067766
Point[12]: time = 1.2, pos = (23.4577, 0.313099, -6.80318e-14), vel = (0.480099, 0.0374159, -2.37467e-12), yaw = 0.0132163, yaw_dot = -0.0518566
Point[13]: time = 1.3, pos = (23.5058, 0.31653, -3.24991e-13), vel = (0.482231, 0.0312725, -2.62402e-12), yaw = 0.00880658, yaw_dot = -0.0366496
Point[14]: time = 1.4, pos = (23.5541, 0.319367, -5.64738e-13), vel = (0.484403, 0.0255253, -2.03044e-12), yaw = 0.00582425, yaw_dot = -0.0233077
Point[15]: time = 1.5, pos = (23.6027, 0.321649, -7.02982e-13), vel = (0.486614, 0.0201743, -5.93942e-13), yaw = 0.00408279, yaw_dot = -0.0118399
Point[16]: time = 1.6, pos = (23.6514, 0.323415, -6.55429e-13), vel = (0.488865, 0.0152195, 1.68548e-12), yaw = 0.0033841, yaw_dot = -0.00251097
Point[17]: time = 1.7, pos = (23.7004, 0.324706, -3.37788e-13), vel = (0.491156, 0.0106609, 4.80783e-12), yaw = 0.0035052, yaw_dot = 0.00455592
Point[18]: time = 1.8, pos = (23.7497, 0.325563, 3.11538e-13), vel = (0.493451, 0.00659514, 7.83425e-12), yaw = 0.00422013, yaw_dot = 0.00939001
Point[19]: time = 1.9, pos = (23.7991, 0.32605, 1.13939e-12), vel = (0.49566, 0.00327943, 8.26824e-12), yaw = 0.00533165, yaw_dot = 0.0126139
Point[20]: time = 2, pos = (23.8488, 0.326244, 1.87428e-12), vel = (0.497775, 0.000727616, 5.97499e-12), yaw = 0.00669758, yaw_dot = 0.0144782
Point[21]: time = 2.1, pos = (23.8987, 0.326221, 2.24348e-12), vel = (0.499798, -0.0010603, 9.54507e-13), yaw = 0.00818235, yaw_dot = 0.0150208
Point[22]: time = 2.2, pos = (23.9487, 0.326058, 1.97427e-12), vel = (0.501729, -0.00208431, -6.7932e-12), yaw = 0.00967997, yaw_dot = 0.0148476
Point[23]: time = 2.3, pos = (23.999, 0.32583, 7.93932e-13), vel = (0.503568, -0.00234442, -1.72681e-11), yaw = 0.011135, yaw_dot = 0.0141698
Point[24]: time = 2.4, pos = (24.0495, 0.325606, -1.41948e-12), vel = (0.505244, -0.00209, -2.55995e-11), yaw = 0.0124974, yaw_dot = 0.013012
Point[25]: time = 2.5, pos = (24.1001, 0.325418, -4.04046e-12), vel = (0.506666, -0.00164849, -2.5392e-11), yaw = 0.0137327, yaw_dot = 0.0116809
Point[26]: time = 2.6, pos = (24.1508, 0.325283, -6.2123e-12), vel = (0.507834, -0.00102134, -1.66169e-11), yaw = 0.0148309, yaw_dot = 0.0102688
Point[27]: time = 2.7, pos = (24.2016, 0.32522, -7.07824e-12), vel = (0.508748, -0.00020857, 7.2592e-13), yaw = 0.0157839, yaw_dot = 0.00878501
Point[28]: time = 2.8, pos = (24.2525, 0.325247, -5.78153e-12), vel = (0.509408, 0.000789833, 2.66363e-11), yaw = 0.0165889, yaw_dot = 0.00732227
Point[29]: time = 2.9, pos = (24.3035, 0.325384, -1.46674e-12), vel = (0.509816, 0.00197182, 6.0808e-11), yaw = 0.0172498, yaw_dot = 0.00590465
Point[30]: time = 3, pos = (24.3545, 0.325643, 5.87863e-12), vel = (0.510191, 0.0031936, 8.16819e-11), yaw = 0.0177714, yaw_dot = 0.00453545
Point[31]: time = 3.1, pos = (24.4055, 0.326021, 1.39861e-11), vel = (0.510663, 0.00436707, 7.6051e-11), yaw = 0.0181596, yaw_dot = 0.003242
Point[32]: time = 3.2, pos = (24.4566, 0.326515, 2.02053e-11), vel = (0.511235, 0.00549223, 4.39154e-11), yaw = 0.0184225, yaw_dot = 0.0020304
Point[33]: time = 3.3, pos = (24.5078, 0.327118, 2.18857e-11), vel = (0.511905, 0.00656909, -1.47249e-11), yaw = 0.0185684, yaw_dot = 0.000904727
Point[34]: time = 3.4, pos = (24.559, 0.327827, 1.63769e-11), vel = (0.512674, 0.00759764, -9.98699e-11), yaw = 0.0186073, yaw_dot = -0.000106827
Point[35]: time = 3.5, pos = (24.6103, 0.328636, 1.09587e-12), vel = (0.51354, 0.00857135, -2.05478e-10), yaw = 0.018551, yaw_dot = -0.000998917
Point[36]: time = 3.6, pos = (24.6617, 0.329536, -2.25512e-11), vel = (0.514484, 0.00940632, -2.54004e-10), yaw = 0.0184116, yaw_dot = -0.00176756
Point[37]: time = 3.7, pos = (24.7132, 0.330512, -4.70133e-11), vel = (0.515502, 0.010077, -2.21781e-10), yaw = 0.0182025, yaw_dot = -0.00238971
Point[38]: time = 3.8, pos = (24.7648, 0.331546, -6.42156e-11), vel = (0.516593, 0.0105832, -1.08807e-10), yaw = 0.0179387, yaw_dot = -0.00286167
Point[39]: time = 3.9, pos = (24.8165, 0.332623, -6.6083e-11), vel = (0.517757, 0.0109252, 8.49175e-11), yaw = 0.0176351, yaw_dot = -0.00318515
Point[40]: time = 4, pos = (24.8684, 0.333726, -4.45405e-11), vel = (0.518994, 0.0111028, 3.59392e-10), yaw = 0.0173063, yaw_dot = -0.00336857
Point[41]: time = 4.1, pos = (24.9203, 0.334838, 7.64496e-12), vel = (0.520286, 0.0111298, 6.67757e-10), yaw = 0.016966, yaw_dot = -0.00341306
Point[42]: time = 4.2, pos = (24.9724, 0.335949, 8.14809e-11), vel = (0.521534, 0.0110768, 7.68682e-10), yaw = 0.0166281, yaw_dot = -0.00332794
Point[43]: time = 4.3, pos = (25.0246, 0.337051, 1.53325e-10), vel = (0.522725, 0.0109539, 6.27922e-10), yaw = 0.0163034, yaw_dot = -0.00315228
Point[44]: time = 4.4, pos = (25.077, 0.338138, 1.99009e-10), vel = (0.52386, 0.0107611, 2.45479e-10), yaw = 0.0160005, yaw_dot = -0.00289045
Point[45]: time = 4.5, pos = (25.1294, 0.339201, 1.94365e-10), vel = (0.524937, 0.0104984, -3.78648e-10), yaw = 0.0157279, yaw_dot = -0.002556
Point[46]: time = 4.6, pos = (25.182, 0.340235, 1.15224e-10), vel = (0.525958, 0.0101657, -1.24446e-09), yaw = 0.01549, yaw_dot = -0.00219795
Point[47]: time = 4.7, pos = (25.2346, 0.341233, -5.61007e-11), vel = (0.526919, 0.00979031, -2.09008e-09), yaw = 0.0152889, yaw_dot = -0.00182071
Point[48]: time = 4.8, pos = (25.2873, 0.342194, -2.79462e-10), vel = (0.527814, 0.00944046, -2.25914e-09), yaw = 0.0151263, yaw_dot = -0.00143547
Point[49]: time = 4.9, pos = (25.3402, 0.343122, -4.84328e-10), vel = (0.528644, 0.00911942, -1.72017e-09), yaw = 0.0150009, yaw_dot = -0.0010771
Point[50]: time = 5, pos = (25.3931, 0.344019, -5.99895e-10), vel = (0.529406, 0.00882719, -4.73171e-10), yaw = 0.0149099, yaw_dot = -0.0007481
Point[51]: time = 5.1, pos = (25.446, 0.344888, -5.55361e-10), vel = (0.530103, 0.00856376, 1.48186e-09), yaw = 0.0148502, yaw_dot = -0.000453189
Point[52]: time = 5.2, pos = (25.4991, 0.345732, -2.79923e-10), vel = (0.530734, 0.00832914, 4.14491e-09), yaw = 0.0148176, yaw_dot = -0.000205092
Point[53]: time = 5.3, pos = (25.5522, 0.346555, 2.58719e-10), vel = (0.531282, 0.00812564, 6.29507e-09), yaw = 0.0148076, yaw_dot = -4.51564e-06
Point[54]: time = 5.4, pos = (25.6053, 0.347359, 9.11764e-10), vel = (0.531729, 0.00795611, 6.42915e-09), yaw = 0.0148152, yaw_dot = 0.000149885
Point[55]: time = 5.5, pos = (25.6585, 0.348147, 1.47721e-09), vel = (0.532074, 0.00782056, 4.54319e-09), yaw = 0.0148361, yaw_dot = 0.000261242
Point[56]: time = 5.6, pos = (25.7117, 0.348924, 1.75307e-09), vel = (0.532318, 0.00771899, 6.37172e-10), yaw = 0.014866, yaw_dot = 0.000329686
Point[57]: time = 5.7, pos = (25.765, 0.349692, 1.53731e-09), vel = (0.532459, 0.0076514, -5.28889e-09), yaw = 0.0149007, yaw_dot = 0.000359765
Point[58]: time = 5.8, pos = (25.8182, 0.350455, 6.28377e-10), vel = (0.532501, 0.00761763, -1.31501e-08), yaw = 0.014937, yaw_dot = 0.000360659
Point[59]: time = 5.9, pos = (25.8715, 0.351216, -9.84787e-10), vel = (0.532511, 0.00760908, -1.81845e-08), yaw = 0.0149719, yaw_dot = 0.000332634
Point[60]: time = 6, pos = (25.9247, 0.351978, -2.82278e-09), vel = (0.532532, 0.0076208, -1.76466e-08), yaw = 0.0150027, yaw_dot = 0.000281286
Point[61]: time = 6.1, pos = (25.978, 0.352741, -4.32835e-09), vel = (0.532562, 0.00765278, -1.15363e-08), yaw = 0.0150277, yaw_dot = 0.000216388
Point[62]: time = 6.2, pos = (26.0312, 0.353509, -4.94429e-09), vel = (0.532602, 0.00770503, 1.46299e-10), yaw = 0.0150455, yaw_dot = 0.000138116
Point[63]: time = 6.3, pos = (26.0845, 0.354283, -4.11335e-09), vel = (0.532652, 0.00777754, 1.74012e-08), yaw = 0.015055, yaw_dot = 5.16072e-05
Point[64]: time = 6.4, pos = (26.1378, 0.355065, -1.29317e-09), vel = (0.532718, 0.00786832, 3.89651e-08), yaw = 0.0150559, yaw_dot = -3.54176e-05
Point[65]: time = 6.5, pos = (26.1911, 0.355856, 3.28115e-09), vel = (0.532876, 0.00795404, 5.00711e-08), yaw = 0.0150479, yaw_dot = -0.000122881
Point[66]: time = 6.6, pos = (26.2444, 0.356656, 8.23104e-09), vel = (0.533146, 0.00802799, 4.64767e-08), yaw = 0.0150314, yaw_dot = -0.000205522
Point[67]: time = 6.7, pos = (26.2977, 0.357462, 1.20865e-08), vel = (0.533529, 0.00809017, 2.81819e-08), yaw = 0.0150072, yaw_dot = -0.000276554
Point[68]: time = 6.8, pos = (26.3511, 0.358273, 1.33774e-08), vel = (0.534025, 0.00814059, -4.81343e-09), yaw = 0.0149765, yaw_dot = -0.00033595
Point[69]: time = 6.9, pos = (26.4045, 0.359089, 1.06338e-08), vel = (0.534633, 0.00817924, -5.25092e-08), yaw = 0.0149405, yaw_dot = -0.00038091
Point[70]: time = 7, pos = (26.458, 0.359909, 2.53245e-09), vel = (0.535381, 0.00820679, -1.06987e-07), yaw = 0.0149009, yaw_dot = -0.000408353
